MovieId,Publisher_name
24493,UNIVERSAL INTERNATIONAL FILMS LLC
24782,UNIVERSAL INTERNATIONAL FILMS LLC
26338,UNIVERSAL INTERNATIONAL FILMS LLC
21896,UNIVERSAL INTERNATIONAL FILMS LLC
20635,UNIVERSAL INTERNATIONAL FILMS LLC
22355,UNIVERSAL INTERNATIONAL FILMS LLC
27163,UNIVERSAL INTERNATIONAL FILMS LLC
26678,UNIVERSAL INTERNATIONAL FILMS LLC
26968,UNIVERSAL INTERNATIONAL FILMS LLC
20212,UNIVERSAL INTERNATIONAL FILMS LLC
23393,UNIVERSAL INTERNATIONAL FILMS LLC
27114,UNIVERSAL INTERNATIONAL FILMS LLC
20210,UNIVERSAL INTERNATIONAL FILMS LLC
23536,UNIVERSAL INTERNATIONAL FILMS LLC
21161,UNIVERSAL INTERNATIONAL FILMS LLC
19468,UNIVERSAL INTERNATIONAL FILMS LLC
20810,UNIVERSAL INTERNATIONAL FILMS LLC
23613,UNIVERSAL INTERNATIONAL FILMS LLC
25892,UNIVERSAL INTERNATIONAL FILMS LLC
24337,UNIVERSAL INTERNATIONAL FILMS LLC
27946,UNIVERSAL INTERNATIONAL FILMS LLC
23400,UNIVERSAL INTERNATIONAL FILMS LLC
23588,UNIVERSAL INTERNATIONAL FILMS LLC
24597,UNIVERSAL INTERNATIONAL FILMS LLC
26775,UNIVERSAL INTERNATIONAL FILMS LLC
28528,UNIVERSAL INTERNATIONAL FILMS LLC
29082,UNIVERSAL INTERNATIONAL FILMS LLC
23924,UNIVERSAL INTERNATIONAL FILMS LLC
27153,UNIVERSAL INTERNATIONAL FILMS LLC
26241,UNIVERSAL INTERNATIONAL FILMS LLC
25709,UNIVERSAL INTERNATIONAL FILMS LLC
22476,UNIVERSAL INTERNATIONAL FILMS LLC
20459,UNIVERSAL INTERNATIONAL FILMS LLC
21942,UNIVERSAL INTERNATIONAL FILMS LLC
20660,UNIVERSAL INTERNATIONAL FILMS LLC
20458,UNIVERSAL INTERNATIONAL FILMS LLC
18925,UNIVERSAL INTERNATIONAL FILMS LLC
23144,UNIVERSAL INTERNATIONAL FILMS LLC
20241,UNIVERSAL INTERNATIONAL FILMS LLC
20137,UNIVERSAL INTERNATIONAL FILMS LLC
19308,UNIVERSAL INTERNATIONAL FILMS LLC
22652,UNIVERSAL INTERNATIONAL FILMS LLC
23153,UNIVERSAL INTERNATIONAL FILMS LLC
23959,UNIVERSAL INTERNATIONAL FILMS LLC
19964,UNIVERSAL INTERNATIONAL FILMS LLC
27834,UNIVERSAL INTERNATIONAL FILMS LLC
23084,UNIVERSAL INTERNATIONAL FILMS LLC
20410,UP TV 娛樂
27233,URBAN SALES
21929,URBAN SALES. s.a.s (“US”)
29389,UZUMASA  Inc.
20394,United International Pictures
28461,V PICTURES CO.  LTD
22877,VERSATILE
24638,VISION DISTRIBUTION S.p.A.
21998,VISION DISTRIBUTION S.p.A.
22880,VISIT FILMS  LLC
23947,"Vantage Media International,LLC(VMI) "
18356,Variety Distribution Srl
26752,Vela Entertainment Co.  Ltd.
21172,Vertical Entertainment
19383,Vertical Entertainment
29754,Village INC.
29689,Village INC.
29440,Village INC.
23114,Village INC.
26619,Vision Distribution S.p.a.
28179,Vision Distribution S.p.a.
24883,Vision Distribution S.p.a.
20735,Vision Film Inc
21116,Vision Films Inc
20605,Vision Films Inc.
11227,Visit Films  LLC 
25631,WARNER BROS. ENTERTAINMENT GmbH
23384,WARNER BROS. JAPAN LLC
21385,WARNER BROS. JAPAN LLC
18707,WARNER BROS. PICTURES INTERNATIONAL.
17496,WARNER BROS. PICTURES INTERNATIONAL.
19786,WARNER BROS. PICTURES INTERNATIONAL.
22924,WARNER BROS. PICTURES INTERNATIONAL.
20215,WARNER BROS. PICTURES INTERNATIONAL.
28928,WARNER BROS. PICTURES INTERNATIONAL.
16636,WARNER BROS. PICTURES INTERNATIONAL.
18735,WARNER BROS. PICTURES INTERNATIONAL.
23889,WARNER BROS. PICTURES INTERNATIONAL.
20587,WARNER BROS. PICTURES INTERNATIONAL.
19161,WARNER BROS. PICTURES INTERNATIONAL.
22245,WARNER BROS. PICTURES INTERNATIONAL.
22676,WARNER BROS. PICTURES INTERNATIONAL.
24064,WARNER BROS. PICTURES INTERNATIONAL.
19182,WARNER BROS. PICTURES INTERNATIONAL.
21306,WARNER BROS. PICTURES INTERNATIONAL.
17486,WARNER BROS. PICTURES INTERNATIONAL.
20863,WARNER BROS. PICTURES INTERNATIONAL.
27947,WARNER BROS. PICTURES INTERNATIONAL.
25027,WARNER BROS. PICTURES INTERNATIONAL.
27481,WARNER BROS. PICTURES INTERNATIONAL.
23705,WARNER BROS. PICTURES INTERNATIONAL.
24540,WARNER BROS. PICTURES INTERNATIONAL.
29087,WARNER BROS. PICTURES INTERNATIONAL.
16091,WARNER BROS. PICTURES INTERNATIONAL.
21582,WARNER BROS. PICTURES INTERNATIONAL.
26399,WARNER BROS. PICTURES INTERNATIONAL.
28390,WARNER BROS. PICTURES INTERNATIONAL.
9023,WARNER BROS. PICTURES INTERNATIONAL.
28109,WARNER BROS. PICTURES INTERNATIONAL.
25278,WARNER BROS. PICTURES INTERNATIONAL.
23772,WARNER BROS. PICTURES INTERNATIONAL.
9986,WARNER BROS. PICTURES INTERNATIONAL.
18759,WARNER BROS. PICTURES INTERNATIONAL.
14082,WARNER BROS. PICTURES INTERNATIONAL.
29094,WARNER BROS. PICTURES INTERNATIONAL.
26945,WARNER BROS. PICTURES INTERNATIONAL.
17104,WARNER BROS. PICTURES INTERNATIONAL.
26269,WARNER BROS. PICTURES INTERNATIONAL.
20104,WARNER BROS. PICTURES INTERNATIONAL.
24938,WARNER BROS. PICTURES INTERNATIONAL.
29526,WARNER BROS. PICTURES INTERNATIONAL.
25090,WARNER BROS. PICTURES INTERNATIONAL.
28233,WARNER BROS. PICTURES INTERNATIONAL.
27173,WARNER BROS. PICTURES INTERNATIONAL.
16078,WARNER BROS. PICTURES INTERNATIONAL.
28565,WARNER BROS. PICTURES INTERNATIONAL.
27625,WARNER BROS. PICTURES INTERNATIONAL.
26768,WARNER BROS. PICTURES INTERNATIONAL.
21837,WARNER BROS. PICTURES INTERNATIONAL.
20076,WESTEND FILMS LTD
25764,WHY NOT PRODUCTIONS
24348,WIDE
20386,WIDE
24350,WIDE HOUSE 
24871,WILD BUNCH
23193,WILD BUNCH
19858,WILD BUNCH
23699,WILD BUNCH
10331,WILD BUNCH
22111,WILD BUNCH INTERNATIONAL
24255,WILD BUNCH INTERNATIONAL
23420,WILD BUNCH INTERNATIONAL
23857,WILD BUNCH INTERNATIONAL
19894,WILD BUNCH INTERNATIONAL
21307,WILD BUNCH INTERNATIONAL
22650,WILD BUNCH INTERNATIONAL
22707,WILD BUNCH INTERNATIONAL 
19241,WILW HOLDINGS LLC
24384,WM Jansen
23963,WTFILMS
21810,WTFILMS
20553,WYS en Scene Co. Ltd.
28753,Warner Bros. Japan LLC 
20204,Werner Herzog Film GmbH
22741,Why Not Productions
21163,Wild Bunch International
21995,Wild Bunch International
23932,Wild Bunch International
23945,Wild Bunch International 
23265,Wild bunch International
23549,Wys En Scene
24927,XAMXELA Sas di Massimo Fabbro & C
26939,YELLOW-GREEN PI
23836,YOMIURI TELECASTING CORPORATION
22174,YOMIURI TELECASTING CORPORATION
20264,YOMIURI TELECASTING CORPORATION
26918,YOMIURI TELECASTING CORPORATION
24253,ZO.O.
20761,alief SAS
29187,aniplex Inc
28838,aniplex Inc.
28919,cliburn media LLC
26430,elle Driver
20410,hmvod
23474,kt alpha Co. Ltd
26786,kt alpha Co. Ltd.
25179,kt alpha Co. Ltd.
20473,kt alpha Co. Ltd.
25351,"kt alpha Co.,Ltd."
25071,m-appeal
25062,m-appeal
25059,m-appeal
24954,m-appeal
26552,m-appeal
19687,m-appeal
28158,m-appeal
17414,m-appeal
21746,m-appeal world sales UG (haftungsbeschr)
24835,m-apppeal
25129,mapppeal
27891,mk2 Films 
27485,mk2 Films 
27047,mm2 Entertainmen
26140,mm2 Entertainment PTE. LTD.
21719,ro*co films international  llc
27549,sixpackfilm
21123,sixpackfilm
29484,studiocanal S.A.S
29564,warner music japan inc
22183,wide
26403,“Central Partnership Sales House”LLC
29672,一劇之本有限公司
23391,一劇之本有限公司
29573,一品堂中醫診所
26664,一念間電影有限公司
19729,一杯熱奶茶影視有限公司
26384,一條龍虎豹國際娛樂有限公司
14496,一條龍虎豹國際娛樂有限公司
26034,一毛製作有限公司
25590,一種態度電影股份有限公司
26439,一種態度電影股份有限公司
24494,一陽映畫有限公司
22615,丁啟文
22084,七霞電影有限公司
22108,七霞電影有限公司
27644,三三電影製作有限公司
22613,三上影像創作有限公司
20817,三乘影像股份有限公司
19624,三和娛樂國際有限公司
27925,三幕電影製作有限公司 
27100,三樂電影製作有限公司
20477,三皇生物科技股份有限公司
26664,三皇生物科技股份有限公司
25222,三皇生物科技股份有限公司
28748,三皇生物科技股份有限公司
19183,三皇生物科技股份有限公司
23926,三視多媒體網路股份有限公司
23355,三鳳有限公司
20711,上作娛樂有限公司
24370,上善醫文化工作室
20396,上海三次元影業有限公司 
22926,上海亭東影業有限公司
21616,上海依英影視傳媒有限公司
20986,上海儒意影視制作有限公司
21616,上海千易源文化傳媒有限公司
26567,上海博納影文化傳媒有限公司
23688,上海博納文化傳媒有限公司
14496,上海啟李廣告有限公司
26568,上海壹同影視製作有限公司
23702,上海影爵文化傳媒有限公司
20986,上海復逸文化傳播有限公司
22791,上海愛美影視文化傳媒有限公司
20396,上海拾谷影業有限公司 
26567,上海梅龍鎮廣場環藝娛樂管理有限公司
20319,上海樂朝程影視傳媒有限公司
24981,上海淘票票影視文化有限公司
27383,上海淘票票影視文化有限公司
20747,上海淘票票影視文化有限公司
26568,上海淘票票影視文化有限公司
26742,上海淘票票影視文化有限公司
29767,上海淘票票影視文化有限公司
26707,上海淘票票影視文化有限公司
20822,上海淘票票影視文化有限公司
21423,上海淘票票影視文化有限公司
26761,上海淘票票影視文化有限公司
27822,上海淘票票影視文化有限公司
25150,上海淘票票影視文化有限公司
23190,上海淘票票影視文化有限公司
22791,上海淘票票影視文化有限公司
26560,上海淘票票影視文化有限公司
28780,上海淘票票影視文化有限公司
25150,上海源納影業有限公司
27178,上海環路影視文化有限公司
22791,上海甲地文化集團有限公司
23190,上海福畫影視文化有限公司
26510,上海笨小孩影視傳媒有限公司
22791,上海絢毅影視文化傳媒有限公司
26707,上海華人影業有限公司
26707,上海華人影業有限公司北京分公司
27178,上海華策電影有限公司
29635,上海華策電影有限公司
20396,上海複逸文化傳播有限公司 
20986,上海貓眼影業有限公司
26471,上海貓眼影業有限公司
26560,上海貓眼影業有限公司
28780,上海貓眼影業有限公司
26871,上海追光影業有限公司
29190,上海阿里巴巴影業有限公司
20319,上海阿里巴巴影業有限公司
23519,上海電影集團公司
22926,上海電影（集團）有限公司
26568,上海電影（集團）有限公司
23440,上海騰訊企鵝影視文化傳播有限公司
20154,上海魁颯影業有限公司
20646,世界投資顧問股份有限公司
23831,世詮多媒體有限公司
19402,中台興化學工業股份有限公司
23843,中國信託創業投資股份有限公司
20410,中國創意數碼娛樂有限公司
24054,中國電影股份有限公司
20986,中國電影股份有限公司
21423,中國電影股份有限公司
22926,中國電影股份有限公司
20396,中國電影股份有限公司
29190,中國電影股份有限公司
27178,中國電影股份有限公司
25415,"中國電影股份有限公司,上海電影(集團)有限公司,天津貓眼微影文化傳媒有限公司,上海淘票票影視文化有限公司,新麗傳媒集團有限公司,中國鐵道建築集團有限公司,浙江橫店影業有限公司,英皇電影發行(北京)有限公司,中影數字院線(北京)有限公司,抖音文化(廈門)有限公司,咪咕文化科技有限公司,之江電影集團有限公司,阿那亞影視文化有限公司,陝西廣電影視文化產業發展有限公司"
29767,中天星辰(天津)影業有限公司
20396,中央紀委中國方正出版社
21978,中央電影事業股份有限公司
26560,中引文化傳媒(武漢)有限公司
24054,中影創意（北京）電影有限公司
29573,中影國際股份有限公司
16476,中影寰亞音像製品有限公司
21786,中影寰亞音像製品有限公司
16356,中影股份有限公司
28241,中影股份有限公司
28242,中影股份有限公司
22215,中影股份有限公司
25116,中影股份有限公司
19729,中環國際娛樂事業股份有限公司
29573,中環國際娛樂事業股份有限公司
19319,中環國際娛樂事業股份有限公司
502,中環國際娛樂事業股份有限公司
28395,中環國際娛樂事業股份有限公司
26546,中環國際娛樂事業股份有限公司
25335,中環國際娛樂事業股份有限公司
19402,中環國際娛樂事業股份有限公司
20477,中環國際娛樂事業股份有限公司
21785,中環國際娛樂事業股份有限公司
24752,中環國際娛樂事業股份有限公司
24663,中環國際娛樂事業股份有限公司
22671,中環國際娛樂事業股份有限公司 
23535,中環國際娛樂事業股份有限公司 
23671,中環國際娛樂事業股份有限公司 
26546,中華電信股份有限公司
23409,中華電信股份有限公司個人家庭分公司
27178,中視金橋文化發展（北京）有限公司
22791,中銘盛世(深圳)影業集團有限公司
23688,中銘盛世（深圳）影業集團有限公司
22268,主磐叙社有限公司
19630,主雅映象有限公司
23139,久和投資控股有限公司
20747,之升(上海)影業有限公司
26612,之江電影集團有限公司
26560,之江電影集團有限公司
27178,之江電影集團有限公司
27925,九日映像開發有限公司
23465,"九洲音像出版公司,超娛影業（佛山）有限公司,超娛影業（深圳）有限公司,廣東珠影影視製作有限公司,北京環鷹時代文化傳媒有限公司"
26664,乾伽國際媒體有限公司
25590,于仲淵
20396,亞博思文化傳媒（北京）有限公司 	
24054,亞太國影（深圳）影業有限公司
24054,亞太國影（蘇州）影業有限公司
24054,亞太國影（重慶）文化傳媒有限公司
24054,亞太華影（北京）影業有限公司
21616,伊犁卓然影業有限公司
22671,伯樂影業股份有限公司
26546,伯樂影業股份有限公司
23409,伯樂影業股份有限公司 
23535,伯樂影業股份有限公司 
23671,伯樂影業股份有限公司 
24054,佛山泓東影視文化傳媒有限公司
21080,佳映娛樂國際股份有限公司
25745,佳映娛樂國際股份有限公司
22435,偉新教育基金有限公司
23831,健身聯盟
22710,傑恩西影像工作室
18424,傳影互動股份有限公司
21031,優橝文化傳媒有限公司
23440,優酷電影有限公司
26707,優酷電影有限公司
27873,元桌影藝有限公司
18424,光元體影藝有限公司
29379,光速火箭股份有限公司
23714,兔子創意股份有限公司
16901,兔將創意影業股份有限公司
23934,內容物數位電影製作有限公司
19608,內容物數位電影製作有限公司
21839,內容物數位電影製作有限公司
26560,內蒙古電影集團有限責任公司
28611,全國眷村文化保存聯盟
28311,全國眷村文化保存聯盟
27179,兩個人有限公司
29611,六六喜喜股份有限公司
24014,六六喜喜股份有限公司
23506,六六喜喜股份有限公司
25590,六六喜喜股份有限公司
21119,六六喜喜股份有限公司
25213,"内蒙古電影集團有限責任公司,北京博納影業集團有限公司,華夏電影發行有限責任公司,阿里巴巴影業（北京）有限公司,内蒙古電影製片厂有限責任公司,上海博納文化傳媒有限公司,北京博納國際影院投資管理有限公司"
25590,再現影像製作股份有限公司
20986,冠宇影業(北京)有限公司
26584,凌晨影視製作有限公司
21785,凡宇興業有限公司
21616,凡魚傳媒(北京)有限公司
17116,凱擘影藝股份有限公司
24014,凱擘影藝股份有限公司
21839,前景娛樂有限公司
25414,前景娛樂有限公司
27873,前景娛樂有限公司
25149,劇糖文創娛樂股份有限公司
25335,劇龍製作有限公司
22613,劉琬琳
24239,力揚電影有限公司
21423,北京一品傳揚文化傳播有限公司
26707,北京上獅文化傳播有限公司
20822,北京上獅文化傳播有限公司
26510,北京上獅文化傳播有限公司
27822,北京上獅文化集團有限公司
20396,北京世紀蜘蛛文化傳播有限公司
26742,北京中導協文化發展有限公司
20986,北京京西文化旅遊股份有限公司
24981,北京人間指南影業有限公司
23702,北京人間指南影業有限公司
26612,北京人間指南影業有限公司
26707,北京元氣娛樂文化有限公司
20986,北京光彩紀行文化發展有限公司
26560,北京光線影業有限公司
20986,北京入海時網路科技有限公司
20319,北京力禾欣文化傳媒有限公司
27945,北京加辣製作影視文化有限公司
20986,北京匠紫文化傳媒有限公司
21616,北京千易時代文化傳媒有限公司
26567,北京博納集團影業有限公司
24054,北京博視眾和文化傳播有限公司
20396,北京嘉映文化傳媒有限公司  
20396,北京嘉映春天影業有限公司 
27178,北京國影縱横電影發行有限公司
22926,北京國影縱橫電影發行有限公司
20986,北京國盾影視傳媒有限公司
26560,北京團圓影業有限公司
26510,北京壞猴子文化產業發展有限公司
26568,北京壹同傳奇影視文化有限公司
20986,北京大碗娛樂文化傳媒有限公司
23702,北京大美寰宇影業有限公司
16476,北京大美寰宇影業有限公司
26077,北京宇你影業有限公司
20396,北京完美影視傳媒有限責任公司
29767,北京布勞森沐文化傳播有限公司
20319,北京影窩文化傳媒有限公司
23688,北京影聯影業有限公司
29190,北京復星影業有限公司
27383,北京微夢創科網絡技術有限公司
27822,北京微夢創科網絡技術有限公司
20747,北京微夢創科網絡技術有限公司
22926,北京微夢創科網絡技術有限公司
28780,北京微夢創科網絡技術有限公司
23702,北京微夢創科網絡技術有限公司
26471,北京微夢創科網絡技術有限公司
27178,北京微夢創科網絡技術有限公司 
26707,北京微夢創科網路技術有限公司
26568,北京微夢創科網路技術有限公司
21423,北京微夢創科網路技術有限公司
26555,北京恐龍影業股份有限公司
23440,北京愛奇藝科技有限公司
27945,北京愛奇藝科技有限公司
23688,北京拉近影業有限公司
16476,北京拉近影業有限公司
25150,北京新益影視文化傳播有限公司
20319,北京星魅力影視文化傳媒集團有限公司
25150,北京暢想新影影業有限公司
21423,北京曉浩影視文化傳媒有限公司
16476,北京林夕影業有限公司
23702,北京林夕影業有限公司
20154,北京果實創想影視文化有限公司
23702,北京樂桃傳媒有限公司
20396,北京歌亞時代投資管理有限公司  
27945,北京水龍吟影視文化有限公司
23190,北京烤拉文化傳媒有限公司
22791,北京無限自在文化傳媒股份有限公司
25150,北京無限自在文化傳媒股份有限公司
26742,北京盛煜天桐文化集團有限公司
21423,北京盛煜天桐文化集團有限公司
21786,北京真之影文化傳媒有限公司
26471,北京秋豪影視有限公司
20986,北京精彩時間文化傳媒有限公司
27178,北京耀影電影發行有限公司
22926,北京耀影電影發行有限公司
22791,北京耀萊影視文化傳媒有限公司
20747,北京自由酷鯨影業有限公司
26555,北京超樂無限文化傳播有限公司
27945,北京金天地影視文化股份有限公司
27178,北京長城沃美電影院線有限公司
26510,北京阿里巴巴影業文化有限公司
29190,北京阿里巴巴影業文化有限公司
24277,"北京阿里巴巴影業文化有限公司,北京海潤影業股份有限公司,浙江橫店影業有限公司,中國電影股份有限公司,上海復逸文化傳播有限公司,海潤影視製作有限公司,北京榮宸慧技術諮詢有限公司,杭州予墨商務信息諮詢有限責任公司,海南八月映像影視有限公司,靈河文化傳媒（上海）有限公司"
26077,北京零刻度線影業有限公司
21047,北京風和向日葵影業有限公司
26567,北京高興文化傳媒有限公司
25182,匠子映畫
18190,十三月股份有限公司
23926,十二果子有限公司
26546,十宜影樂有限公司
25150,南京博遠影視傳媒有限公司
25312,南川上電影有限公司
26567,博納影業集團股份有限公司
23688,博納影業集團股份有限公司
26567,博納影視娛樂有限公司
20670,原典國際影視製作有限公司
24718,原子映象有限公司
21119,原子映象有限公司
24214,原金國際有限公司
23934,台中拍
28395,台亞半導體股份有限公司
29057,台北市電影委員會
24239,台北市電影委員會
18306,台北市電影委員會
19319,台北市電影委員會
27873,台北市電影委員會
27462,台北影業股份有限公司
25728,台北影業股份有限公司
28090,台北影業股份有限公司(聯合出品公司)
19402,台北真好電影股份有限公司
20354,台北真好電影股份有限公司 
25222,台灣夢幻文創股份有限公司
24663,台灣大哥大 MyVideo
27879,台灣大哥大 MyVideo
23714,台灣大哥大MyVideo
19402,台灣大哥大myVideo
28395,台灣大哥大股份有限公司
20725,台灣大哥大股份有限公司
23926,台灣大哥大股份有限公司
25728,台灣大哥大股份有限公司
20354,台灣大哥大股份有限公司 
24014,台灣大哥大股份有限公司 (台灣大哥大 MyVideo)
23506,台灣大哥大股份有限公司(My Video)
16901,台灣太陽娛樂有限公司
23926,台灣文創天使投資股份有限公司
24066,台灣映藝娛樂股份有限公司
27567,台灣白令電影有限公司
27462,台灣白令電影有限公司
28200,台灣索尼音樂娛樂股份有限公司
12236,台聯影業有限公司
21423,司貝影業（北京）有限公司
25586,合影視有限合夥
25063,合影視有限合夥
23714,合影視有限合夥
26560,合肥市電影發行放映有限公司
26594,吉光日和電影有限公司
23190,吉林省第柒影視工作室有限公司
21822,后花園數位影像製作有限公司
27925,后花園數位影像製作有限公司
29379,后花園數位影像製作有限公司 
23506,呈洋國際有限公司
20319,和和（上海）影業有限公司
27462,和寬攝影器材有限公司
27567,和寬攝影器材有限公司
22791,和眾文化發展(北京)有限公司
25103,和道創作研究社
20175,品蓮觀真電影股份有限公司
29767,啊哈影業(上海) 有限公司
20396,喀什嘉映文化傳媒有限公司 
20986,喀什嘉視文化傳媒有限公司
26077,善為影業有限公司
20354,喜滿客京華影城股份有限公司 
26871,嗶哩嗶哩影業（天津）有限公司
25728,嘉揚電影有限公司
28395,嘉揚電影有限公司
20396,嘉映影業有限公司  
20986,嘲風影業(北京)有限責任公司
26077,四川大路影業有限公司
21423,四川納森影視文化傳媒有限公司
26077,四川誠城影視文化傳播有限公司
26077,四川魔影影業有限公司
23409,四方四隅文娛國際股份有限公司
21171,國家表演藝術中心衛武營國家藝術文化中心
22759,國家電影及視聽文化中心
22082,國立台灣師範大學
19269,國賓影城股份有限公司
22858,地地影像工房有限公司
20646,地球防衛隊娛樂有限公司
23965,埋位製作有限公司
20921,城市國際電影有限公司
20410,培生培心公司
25182,堂堂映畫
16476,墨客行影業（北京）有限公司
27567,墨緹影業 Motif Pictures PTE. LTD.
24221,"壞猴子（上海）文化傳播有限公司,北京京西文化旅游股份有限公司,北京歡喜首映文化有限公司,北京阿里巴巴影業文化有限公司,騰訊影業文化傳播有限公司"
26568,壹同科影（上海）文化有限公司
26788,壹捌玖伍電影有限公司
24718,壹陸喜喜股份有限公司
20646,夢想創造股份有限公司
25306,夢想創造股份有限公司
25150,夢想沙龍娛樂文化投資有限公司
21517,夢想沙龍娛樂文化有限公司
29573,夢田影像股份有限公司
26510,夢造者娛樂有限公司
26140,大元娛樂有限公司 IS Entertainment Co.  Ltd.
23688,大地時代文化傳播（北京）有限公司
23688,大地時代文化傳播（天津）有限公司
23688,大地電影發行（香港）有限公司
23926,大好天光文化創意股份有限公司
25306,大宇資訊股份有限公司
27925,大岩文創國際有限公司 
19400,大悲學苑  台灣大悲佛學會
23843,大慕可可股份有限公司
26439,大慕可可股份有限公司
25306,大慕可可股份有限公司
24014,大慕可可股份有限公司 
23843,大慕影藝國際事業股份有限公司
19729,大瀚國際開發股份有限公司
27415,大照國際影像有限公司
24752,大腕影業國際有限公司
28830,大腕影業國際有限公司
24066,大腕影業國際有限公司
25994,大誠保險經紀人股份有限公司
23190,大象娛樂傳媒(溫州)有限公司
21047,大足國際文化傳媒有限公司
28748,大雲文創股份有限公司
23419,大麥影像傳播工作室
26234,天下一電影發行有限公司
20396,天下一電影製作有限公司
26761,天下一電影製作有限公司
19859,天下一電影製作有限公司
27383,天下一電影製作有限公司
22420,天下一電影製作有限公司
19159,天下一電影製作有限公司
26034,天下一電影製作有限公司
21747,天下一電影製作有限公司
24595,"天下一電影製作有限公司,852 電影有限公司,Icon Group Limited  ,香港電影發展基金,Katch多優惠平台"
25063,天使放大股份有限公司
19319,天使放大股份有限公司
28830,天地根映像國際有限公司
20396,天津天影電影製片有限公司 
20986,天津摩天輪文化傳媒有限公司
20396,天津磨鐵娛樂有限公司 
27178,天津貓眼微影文化傳媒有限公司
29767,天津貓眼微影文化傳媒有限公司
28780,天津貓眼微影文化傳媒有限公司
20396,天津貓眼微影文化傳媒有限公司
26560,天津貓眼微影文化傳媒有限公司
26471,天津貓眼微影文化傳媒有限公司
23688,天津貓眼微影文化傳媒有限公司
24054,天津貓眼微影文化傳媒有限公司
23190,天津貓眼微影文化傳媒有限公司
20747,天津貓眼微影文化傳媒有限公司
19159,天津貓眼微影文化傳媒有限公司
22791,天津貓眼微影文化傳媒有限公司
26555,天津貓眼微影文化傳媒有限公司
20986,天津貓眼微影文化傳媒有限公司
22926,天津貓眼微影文化傳媒有限公司
21423,天津閱文影視文化傳媒有限公司
23190,天津閱文影視文化傳媒有限公司
27822,天津閱文影視文化傳媒有限公司
23349,天津電影製片廠
19729,天立揚製片有限公司
27100,天翼映創股份有限公司
20477,天際娛樂股份有限公司
20725,天馬傳播事業有限公司
26612,天馬電影出品（香港）有限公司
19662,太極影音科技股份有限公司
28070,太睿投資有限公司
22876,太陽娛樂文化有限公司
20646,奇亨創意影像有限公司
26439,奇幻娛樂國際股份有限公司
24014,奇幻娛樂國際股份有限公司
20354,奇幻娛樂國際股份有限公司 
22660,奇葩娛樂事業有限公司
24053,好享國際文創股份有限公司
23934,好勁影業有限公司
25116,好好看文創有限公司
20396,好孩子制作有限公司
25737,好野娛樂有限公司
27633,如意影視制作公司(Rooyee Films Production Inc.)
21690,姚國禎
20354,威威巖娛樂製作有限公司 
27506,威裕環球集團
502,威視股份有限公司
27961,子鉅國際有限公司
16139,學者股份有限公司
28890,宇宙子媒體藝術有限公司
19986,宇鯉影業有限公司
20986,安徽舒茶九一六影視傳媒有限公司
23635,安樂影片有限公司
29190,安樂影片有限公司
22420,安樂影片有限公司
26761,安樂影片有限公司
19859,安樂影片有限公司
12489,安樂電影公司(聯合出品) 
26761,安樂（北京）電影發行有限公司
29190,安樂（北京）電影發行有限公司
25116,安沛文創股份有限公司
25116,安聯量行集團
27178,完美世界院線有限公司
25984,宏寰文化傳播
26397,宏寰文化傳播有限公司
26614,宏寰文化傳播有限公司
27879,宏將影業有限公司
23535,宏將影業有限公司 
23409,宏將影業有限公司 
20354,宏將影業有限公司 
22671,宏將影業有限公司 
24014,宏將影業有限公司 
26220,客家委員會
26226,富士電視台
20051,寒山拾得有限公司 高雄人
25422,寓言工作室
21423,寧和萬向文化傳媒（北京）有限公司
22791,寧嘉(深圳)影業傳媒有限公司
21423,寧波浩瑞廣告傳媒有限公司
28200,寬想國際娛樂有限公司
24066,寬銀慕電影製作有限公司
27723,寬魚國際股份有限公司
29611,寬魚國際股分有限公司
23367,寰亞電影
23349,寰亞電影
23317,寰亞電影
16476,寰亞電影發行(北京）有限公司
23702,寰亞電影發行（北京）有限公司
21747,寰亞電影製作有限公司
21786,寰亞電影製作有限公司
27383,寰亞電影製作有限公司
19357,寰亞電影製作有限公司
26762,寰亞電影製作有限公司
22434,寰亞電影製作有限公司
16476,寰亞電影製作有限公司
24916,"寰亞電影製作有限公司,香港電影發展基金會,悅目映畫有限公司"
26510,寰宇娛樂有限公司
24981,寰宇娛樂有限公司
28780,寰宇娛樂有限公司
24981,寰宇影片發行有限公司
28780,寰宇影片發行有限公司
28780,寰宇縱橫世紀電影發行（北京）有限公司
