MovieId,Publisher_name
24981,寰宇縱橫世紀電影發行（北京）有限公司
25737,小綠人影像製作有限公司 
26584,小花電影有限公司
23630,小黃花慈善基金Little Yellow Flower Foundation
23605,小黃花慈善基金Little Yellow Flower Foundation
23640,小黃花慈善基金Little Yellow Flower Foundation
23604,小黃花慈善基金Little Yellow Flower Foundation
26471,尚乘數字媒體有限公
24981,尚乘數字媒體有限公司
29429,尚乘數字媒體有限公司
19269,居爾一拳有限公司
24818,居爾一拳有限公司
27945,山西電影製片廠（有限公司）
23394,岸上影像有限公司
19608,岸上影像有限公司
20396,峨眉電影集團有限公司
20319,峨眉電影集團有限公司
20643,峰起云湧影業股份有限公司
19402,崴森管理顧問股份有限公司
25116,崴森管理顧問股份有限公司
20646,川琇數位娛樂有限公司
26511,巨星影業有限公司
8011,布萊克芬電影有限公司
23702,帆娛文化（上海）有限公司
23961,希望影視行銷股份有限公司
27017,希望影視行銷股份有限公司
22791,平潭喜東東影視有限公司
14895,年代網際事業股份有限公司
15719,年代網際事業股份有限公司
22788,幸福の科学
20766,幸福の科学
25586,幸福路映畫社有限公司
6091,庫里影視
22926,廈門人馬文化傳媒有限公司
20747,廈門大洲影視文化發展有限公司
26428,廈門恒業影業有限公司
21047,廈門恒業影業有限公司
26560,廈門恒業影業有限公司
26560,廈門恒業牧馬人影視文化傳播有限公司
23702,廈門昇格鑫映影視文化傳媒有限公司
20747,廈門硯石科技有限公司
23440,廈門自在互娛文化傳媒有限公司
26077,廈門金逸傳媒有限公司
27203,廖克發
28780,廣州市英明文化傳播有限公司
24981,廣州市英明文化傳播有限公司
26077,廣州東來文化有限公司
23702,廣東一晟影業投資有限公司
25150,廣東國奧影業有限公司
24054,廣東新億投資有限公司
23702,廣東昇格傳媒服份有限公司
25150,廣東昇格傳媒股份有限公司
24054,廣東潮樂文化傳媒有限公司
26077,廣東虎虎生威影業有限公司
24752,延平影業有限公司
26707,引力影視投資有限公司
28097,張作驥電影工作室有限公司
25522,彭紫惠
28114,影一製作所股份有限公司
24818,影一製作所股份有限公司
26439,影一製作所股份有限公司
19064,影一製作所股份有限公司
29611,影市堂股份有限公司
20521,影格電影有限公司
21423,影聚天際影視傳媒（天津）有限公司
28088,影響原創影視股份有限公司
25586,影響原創影視股份有限公司
25422,影響原創影視股份有限公司
23831,影響視覺科技有限公司
26140,彼演員多媒體有限公司 Be Actor Co.  Ltd.
20138,待補
27521,待補
21921,後場音像紀錄工作室有限公司
24059,後場音像紀錄工作室有限公司
21748,後場音像紀錄工作室有限公司
24044,後場音像紀錄工作室有限公司
24013,後場音像紀錄工作室有限公司
24011,後場音像紀錄工作室有限公司
24012,後場音像紀錄工作室有限公司
24036,後場音像紀錄工作室有限公司
21239,後場音像紀錄工作室有限公司
17799,後場音像紀錄工作室有限公司
22327,後場音像紀錄工作室有限公司
20922,後場音像紀錄工作室有限公司
22673,後場音像紀錄工作室有限公司
21123,徐璐
24014,得利影視股份有限公司
25422,得利影視股份有限公司
23671,得利影視股份有限公司 
20354,得利影視股份有限公司 
22671,得利影視股份有限公司 
25306,得藝文創國際股份有限公司
20477,得藝文創國際股份有限公司
21785,得藝文創國際股份有限公司
22435,心裏美電影有限公司
22908,必應創造股份有限公司
25312,念白電影有限公司
25150,怡俊有限公司
26253,恆星多媒體股份有限公司
26555,恐龍影業（武漢）有限公司
26635,恒世資本股份有限公司
22434,悅目映畫有限公司
21080,想映電影有限公司
21373,想飛的魚電影製作有限公司
23671,意妍堂製作股份有限公司 
26428,愛奇藝影業(上海)有限公司
26560,愛奇藝影業(上海)有限公司
21047,愛奇藝影業(北京)有限公司
26428,愛奇藝影業(蘇州)有限公司
26612,愛奇藝影業（北京）有限公司
25150,愛奇藝影業（北京）有限公司
21047,愛奇藝電影集團香港有限公司
16901,愛奇藝電影集團香港有限公司
25334,愛的光波影像社會企業有限公司
19729,愷聯資本有限公司
22631,憂鬱之島製作有限公司
25818,我們之間影像製作有限公司
20396,我們製作有限公司
20805,我希望影像製作有限公司
22671,打字人創意有限公司 
25422,承達投資有限公司
27121,抓馬文化股份有限公司
23190,抖音文化(廈門)有限公司
22926,抖音文化（廈門）有限公司
26871,抖音文化（廈門）有限公司
27178,抖音文化（廈門）有限公司
26568,抖音文化（廈門）有限公司
21423,抖音文化（廈門）有限公司
20747,抖音文化（廈門）有限公司
20396,拍拍文化傳媒（無錫）有限公司
23190,拾圈文化傳媒南京有限公司
14496,捌捌玖電影股份有限公司
26612,掌賞電影企業有限公司
23831,摩爾娛樂有限公司
19608,數位奇蹟科技股份有限公司
22011,數位領域電影文化股份有限公司
21174,數位領域電影文化股份有限公司
27925,文化內容策進院
24239,文化內容策進院
29611,文化內容策進院
28395,文化內容策進院
23506,文化內容策進院
23934,文化內容策進院
25081,文化內容策進院
29057,文化內容策進院
26635,文化內容策進院
28748,文化內容策進院
25222,文化內容策進院
27989,文化內容策進院
23701,文化內容策進院
26872,文化內容策進院
29379,文化內容策進院
27873,文化內容策進院
26664,文化內容策進院
25424,文化內容策進院
24053,文化內容策進院
25182,文化內容策進院
21165,文化內容策進院
26546,文化內容策進院
28363,文化內容策進院
27100,文化內容策進院
28090,文化內容策進院(聯合出品公司)
27723,文化內容策進院TAICCA 
20270,文化部
20396,文投控股股份有限公司
25149,文達文創股份有限公司
23831,新世紀南向開發有限公司
23213,新世紀影視(加拿大/多倫多)
19400,新加坡甘露關懷協會 
26471,新暉映影視文化(深圳)有限公司
22926,新疆博納潤澤文化傳媒有限公司
25150,新聯華娛樂集團有限公司
27462,新輝股份有限公司
23139,新轉機國際股份有限公司
23377,新騎資訊有限公司
21423,新麗傳媒集團有限公司
20986,新麗傳媒集團有限公司
23190,新麗傳媒集團有限公司
27822,新麗傳媒集團有限公司
27822,新麗國際傳媒有限公司
27178,方特影業投資有限公司
22448,旋轉牧馬工作室
23139,日商富地滋股份有限公司台灣分公司
23438,日本東寶株式會社
26227,日本華納兄弟合同會社
26226,日本華納兄弟合同會社
20707,日活株式會社公司
16476,星光聯盟影業無錫有限公司
21786,星光聯盟影業無錫有限公司
22659,星勢力娛樂股份有限公司
26140,星娛音樂有限公司 XYmusic Ltd.
27723,星映電影有限公司
19319,星泰國際娛樂股份有限公司
21785,星泰國際娛樂股份有限公司
27879,星泰國際娛樂股份有限公司
25306,星泰國際娛樂股份有限公司
20477,星泰國際娛樂股份有限公司
24752,星泰國際娛樂股份有限公司
26664,星泰國際娛樂股份有限公司
25335,星源未來股份有限公司
20477,星空飛騰國際娛樂有限公司
23367,星霖電影私人有限公司
28780,映藝娛樂有限公司
28070,映虹影視有限公司
20312,映象工廠有限公司
23926,映費迪國際有限公司
21732,春光映畫
18620,春光映畫 (BLOCK 2 PICTURES INC.)
16139,春光映畫(Block 2 Pictures Inc.)
7331,春光電影發行有限公司
20354,時創影業股份有限公司
25222,晉揚投資有限公司
25182,晟創娛樂
23440,普普文化（香港）控股有限公司
23440,晶藝電影有限公司
28114,曼尼娛樂投資股份有限公司
4035,曾威量
20051,月晴映像有限公司
23671,有余企劃製作有限公司 
18190,有得電影有限公司 高雄人
24663,有戲娛樂股份有限公司
24014,有戲娛樂股份有限公司
25586,有戲娛樂股份有限公司
26751,有戲娛樂股份有限公司
26635,有戲娛樂股份有限公司
27462,有戲娛樂股份有限公司
24818,有戲娛樂股份有限公司
26439,有戲娛樂股份有限公司
25116,有戲娛樂股份有限公司
23843,有戲娛樂股份有限公司
23409,有戲娛樂股份有限公司 
22671,有戲娛樂股份有限公司 
21822,有樂股份有限公司
27925,有樂股份有限公司
29057,木林電影有限公司
21155,木林電影有限公司
18531,木林電影有限公司
26034,本地製作有限公司
22231,本地製作有限公司
28748,本地風光電影股份有限公司
19183,本地風光電影股份有限公司
3401,李念修
27340,李鼎國際文化有限公司
25150,杭州銀酷文化傳媒有限公司
19357,杰威爾音樂有限公司
20725,杰瑞音樂有限公司
23139,杰瑞音樂有限公司
20319,東台壹尺文化傳媒有限公司
22082,東吳大學
13730,東寶株式會社
20343,東方影業出品有限公司
26764,東方影業出品有限公司
22231,東方影業出品有限公司
29635,東方影業出品有限公司
26555,東方晨翔文化投資（武漢）有限公司
23367,東方神龍影業有限公司
25063,東映ビデオ株式会社
27228,東映株式會社
28231,東映株式會社
27159,東映株式會社
29643,東映株式會社 	 
25424,東森電視事業股份有限公司
25335,東森電視事業股份有限公司
23535,東森電視事業股份有限公司 
22671,東森電視事業股份有限公司 
23409,東森電視事業股份有限公司 
28088,東橫一有限公司
22082,東海大學
20396,東海電影集團有限公司
21373,東睿貨物通運企業股份有限公司
27234,東遊記創意有限公司
24663,東陽長庚影視文化有限公司
20747,松澤國際影業股份有限公司
21710,松竹 株式會社  Shochiku Co. Ltd.
20301,松竹 株式會社 Shochiku Co. Ltd
24477,"松竹株式会社SHOCHIKU CO., LTD."
24481,"松竹株式会社SHOCHIKU CO., LTD."
24482,"松竹株式会社SHOCHIKU CO., LTD."
24478,"松竹株式会社SHOCHIKU CO., LTD."
24479,"松竹株式会社SHOCHIKU CO., LTD."
24480,"松竹株式会社SHOCHIKU CO., LTD."
29755,松竹株式會社
16901,松露文化創意有限公司
25424,松露文化創意有限公司
22615,林世菁
26584,林宣瀚
22613,林宣瀚
25679,林柏瑜
20853,林柏瑜
29573,果子電影有限公司
22926,果麥文化傳媒股份有限公司
20552,株式会社サンライズ
24529,株式会社トムス・エンタテインメント
21383,株式会社トムス・エンタテインメント
27668,株式会社トムス・エンタテインメント 	 
27283,株式会社トムス・エンタテインメント 	 
18704,株式会社プリュネ
18531,株式会社ムーリンプロダクション
23363,株式會社波麗佳音(PONY CANYON INC.)
18620,株瑞祐映畫社製作
20319,桃河影業(北京)有限公司
28395,梁維倫
27925,森上娛樂國際有限公司 
21825,楊偉新
25679,楊升豪
25306,樂到家國際娛樂股份有限公司
19269,樂到家國際娛樂股份有限公司
26635,樂到家國際娛樂股份有限公司
21785,樂到家國際娛樂股份有限公司
27879,樂到家國際娛樂股份有限公司
20477,樂到家國際娛樂股份有限公司
23843,樂到家國際股份有限公司
24818,樺麗探險有限公司
29672,欣利投資有限公司
20396,歡喜傳媒集團有限公司
22791,歡歡喜喜(天津)文化投資有限公司
28509,武替道電影製作有限公司
26077,武漢傳奇人影視藝術有限公司
25679,每丁每噹故事工作室
26546,氧氣電影有限公司
21785,氧氣電影有限公司
25306,氧氣電影有限公司
28748,氧氣電影有限公司
25222,氧氣電影有限公司
19183,氧氣電影有限公司
19357,水花電影股份有限公司
20054,永寧工作室
25737,永瑞事業有限公司
25150,江蘇六喜文化傳媒有限公司
26560,江蘇幸福藍海影業有限責任公司
27383,江蘇省電影集團有限公司
22475,池上多力米股份有限公司
13900,汯呄霖電影有限公司
15447,汯呄霖電影有限公司
26471,沃栢嘉文化傳播(上海)有限公司
19630,沅珅科技有限公司
25150,河南典潤文化傳媒有限公司
23353,法人倍樂生株式會社
20375,法務部調查局
6581,法國在台協會
19224,法國在台協會
4575,法國在台協會
24485,法國在台協會
24483,法國在台協會
28674,法國在台協會
24484,法國在台協會
25343,法國在台協會
28673,法國在台協會
28671,法國在台協會
28669,法國在台協會
25342,法國在台協會
24032,法國在台協會
24486,法國在台協會
14496,波谷影片有限公司
26555,泰洋川禾文化傳媒（天津）有限公司
25994,泰豐禮品美術有限公司
21423,津然影業（上海）有限公司
26076,活水文化事業有限公司
23873,流水落花製作有限公司
21616,浙江天意影視有限公司
20396,浙江影視（集團）有限公司 
26871,浙江東陽小宇宙影視傳媒有限公司
24054,浙江東陽瀚雅映影視文化傳媒有限公司
27178,浙江横店影業有限公司
23702,浙江橫店影業有限公司
27383,浙江橫店影業有限公司
21423,浙江橫店影業有限公司
20986,浙江橫店影業有限公司
22926,浙江橫店影業有限公司
26871,浙江橫店影業有限公司
20396,浙江橫店影業有限公司 
21423,浙江畫眉影業有限公司
20396,浙江省文化產業投資集團有限公司
27383,浙江聯瑞木馬文化傳媒有限公司
26555,浙江聯瑞木馬文化傳媒有限公司
23702,浙江聯瑞木馬文化傳媒有限公司
23190,浙江開心麻花影業有限公司
18755,海之眼影像工作室
23702,海南國梵影視文化傳播有限公司
23190,海南樂鏡影視文化傳媒有限公司
27178,海南禾光影業有限公司
27178,海南虞安投資有限公司
23190,海口西虹胡同影視文化有限公司
22926,海口那可是家大影視文化有限公司
25116,海棠果影業有限公司
18190,海樂影業股份有限公司
18550,海王天璽文化傳媒股份有限公司
25182,海鵬影業有限公司
14720,海鵬影業有限公司
23377,海鵬影業有限公司
20986,深圳二狐文化產業發展有限公司
21423,深圳垚眾傳媒有限公司
24054,深圳市三羊文化集團有限公司
23702,深圳市中影南方電影新幹線有限公司
22791,深圳市亞斯傳媒有限公司
24054,深圳市新藝城影業有限公司
23702,深圳市浩志文化傳媒有限公司
29767,深圳市浩志文化傳媒有限公司
26560,深圳市諦瓏影業有限公司
23702,深圳廣電影視股份有限公司
23702,深圳瀾瓊影視文化傳媒有限公司
26077,深圳瀾瓊影視文化傳媒有限公司
25222,添翼創越工作室
22531,湠臺灣電影股份有限公司
10916,湯臣(香港)電影有限公司
27234,湯臣電影事業股份有限公司
24663,溫柔鄉電影有限公司
19729,滾動力股份有限公司
26743,滿滿額創作香港有限公司
19986,滿滿額創作香港有限公司
20711,滿滿額娛樂股份有限公司
25116,滿滿額娛樂股份有限公司
19402,滿滿額娛樂股份有限公司
27462,滿滿額娛樂股份有限公司
23831,滿滿額娛樂股份有限公司
24239,滿滿額娛樂股份有限公司
25728,滿滿額娛樂股份有限公司
17116,滿滿額娛樂股份有限公司
23535,滿滿額娛樂股份有限公司 
22671,滿滿額娛樂股份有限公司 
23409,滿滿額娛樂股份有限公司 
28090,滿滿額娛樂股份有限公司(聯合出品公司)
20396,漢鼎宇佑傳媒科技有限公司 
28748,潤泰興股份有限公司
23535,瀚草影視文化事業股份有限公司
27567,無事股份有限公司
28405,無米樂影像工作室
29767,無錫三乘三影業有限公司
26761,無錫加雄影業有限公司
26034,無限動力實業有限公司
26612,無限動力實業有限公司
23702,無限動力實業有限公司
26919,無限動力實業有限公司
27383,無限動力實業有限公司
16476,無限動力實業有限公司
20396,無限頻率影視有限公司
24054,無雙（深圳）影業有限公司
21822,煉金術電影事業有限公司
23964,燈火闌珊有限公司
22614,燒聲娛樂實驗有限公司
24023,牽猴子股份有限公司
26439,牽猴子股份有限公司
18550,犢影制作電影有限公司
25590,狼谷娛樂股份有限公司
25522,王品文
29165,王子劍
25590,王志祥
26568,珠江影業傳媒股份有限公司
23702,珠海市橫琴星匯影院經營管理有限公司
20643,班迪國際有限公司
21373,瑞陞運通有限公司
24035,"瑪爾克電影有限公司,犢影制作電影有限公司,六六喜喜股份有限公司,巧克麗娛樂股份有限公司,有戲娛樂股份有限公司,喜滿客京華影城股份有限公司,相聚國際股份有限公司"
27925,瑪菲司股份有限公司
25104,用心快樂社會企業股份有限公司
28088,甯聚力文創事業有限公司
26546,畢業生有限公司
22614,畢業生有限公司
27328,異象國際傳播有限公司
27462,瘋念有限公司
20867,登月人影業有限公司
25306,發起日影視股份有限公司
19630,白色影像製作股份有限公司
