tw_id,tw_title,tw_first_release_date
24046,寶可噩夢,2023-04-21
25141,喜幹會,2023-08-18
23651,鬼臥床,2022-07-29
25211,劇場版 PSYCHO-PASS 心靈判官 PROVIDENCE ,2023-09-28
26192,五月的你，十二月的她,2023-11-24
22709,愛．子,2023-01-13
24637,義美超級爸,2023-06-16
25985,新核能時代,2023-10-27
26267,沼澤王的女兒,2023-10-27
25349,印咒：畢舍遮,2023-09-22
24252,追殺代理人,2023-05-05
25340,地獄來的乘客,2023-09-15
26339,贖罪日之戰,2023-12-22
23284,瑪琳艾索普：首席女指揮,2022-12-16
23771,屍蹤天使,2023-03-10
23752,火線埋伏,2023-03-03
24259,上流謀殺案,2023-05-05
23687,所有的美麗與血淚,2023-02-24
26038,劊樂時光,2023-11-10
23861,致蕾絲莉,2023-03-17
23661,俠探特攻：驚爆獨立日,2023-03-10
22678,光影帝國,2023-03-03
23947,深夜加油站遇見蘇格拉底,2023-06-09
9159,坂本龍一:async紐約現場,2018-07-13
24034,穆荷蘭大道 4K數位修復版,2023-04-14
25321,限時引爆,2023-08-21
25178,奪魂鋸,2023-09-01
24662,大愚樂家,2023-06-16
23713,噩夢輓歌 4K數位修復版,2023-03-17
23787,鬼玩人 4K數位修復版,2023-04-07
25772,飢餓遊戲：自由幻夢 終結戰,2023-11-10
23839,《樂隊舞台》——男孩們回來了（音樂劇）,2023-04-18
23234,過去那五年（音樂劇）,2023-04-06
25993,樹懶殺三小,2023-11-03
23437,日出日落：屋頂上的提琴手,2023-01-27
23572,BILLIE EILISH: LIVE AT THE O2 （戲院加長版）,2023-01-27
23415,血仇生死鬥,2023-03-03
26213,闇之祭,2023-12-01
23797,愛瑪（音樂劇）,2023-04-21
25729,飢餓遊戲：星火燎原,2023-10-20
8985,布拉格的春天,2018-06-01
24881,我的左派老師,2023-07-14
25086,與狼共舞,2023-08-04
24841,謎霧莊園,2023-07-07
25801,飢餓遊戲：自由幻夢,2023-10-20
25187,我的藍莓夜,2023-08-18
26324,壁花男孩,2023-12-01
24661,飢餓遊戲,2023-11-03
20138,驚爆點,2023-03-03
25070,冰風暴,2023-08-11
23892,捍衛任務,2014-10-31
24377,非關男孩,2023-05-19
23652,珍愛熱線,2023-02-10
25175,愛情，不用翻譯 ,2023-09-03
24256,燃起希望之火,2023-05-26
25040,雪后奇緣,2023-08-18
24880,喵喵博物館(英文版),2023-08-11
23704,胡桃鉗與魔笛公主的奇幻冒險(英文版),2023-02-24
25344,德古拉的新娘 ,2023-10-06
23838,公主與野獸,2023-03-31
23462,柴可夫斯基的妻子,2023-04-14
18826,革命前夕的摩托車日記,2005-02-25
24253,鷹勇潛艦,2023-05-19
25343,神父李昂莫罕,2023-09-16
24490,馬克斯，我的愛,2023-06-01
26257,人犬,2023-12-29
6210,艾蜜莉的異想世界,2002-03-08
23376,親密,2022-12-30
24073,聖母院大火：世紀浩劫,2023-04-14
25764,杜巴利伯爵夫人,2023-10-20
23859,我的2年妓女生涯,2023-05-19
24284,摘星甜點王,2023-05-19
5183,花神咖啡館,2012-12-21
17412,85年的夏天,2020-12-18
23550,不離職冒險王,2023-02-24
24095,燃燒的玫瑰,2023-05-05
23837,再一次勇敢跳躍,2023-04-07
23712,無人相信的真相,2023-03-11
25828,進化症候群,2023-12-01
7310,不思議女人,2017-11-24
24117,豪門心計,2023-06-02
23933,追兇12夜,2023-03-25
25413,榮耀之路,2023-09-21
15218,星星知我心,2020-01-10
24522,烈火浩劫,2023-06-02
25461,塞納河上的船屋,2023-10-06
23827,爛人,2023-06-02
23420,玩具當家,2023-03-01
25042,我和喵喵的冒險旅行  ,2023-08-18
23945,聖奧梅爾殺嬰案,2023-06-09
23872,小淘氣尼古拉：快樂的源頭,2023-03-24
26368,青春 (春),2023-12-15
23666,揮灑心篇章,2023-05-05
25352,交響狂花,2023-10-20
23857,聖蛛,2023-03-17
24063,詭樓,2023-04-21
23546,販愛天堂,2023-03-24
23660,盲柳與沉睡的女人,2023-02-24
26247,像高達一樣寂寞,2023-12-15
24573,她和他的女兒,2023-07-21
25423,冬日男孩,2023-09-22
23792,唐璜羅曼死,2023-03-27
23493,回到首爾,2023-02-24
26382,愛情轉移,2023-12-29
22715,愛在生命終結時,2023-02-03
25983,琳達想吃雞!(中文版),2023-11-10
25323,野獸們,2023-10-27
25745,小嫉妒,2023-11-03
25118,勇闖太空,2023-08-09
23904,正年輕,2023-04-14
23785,尋找第5味,2023-03-10
26266,茱莉亞四重奏,2023-11-10
24313,安妮艾諾 超八時光,2023-06-02
23392,地下疑雲,2023-01-06
23932,五個惡魔,2023-08-04
24072,玫瑰母親,2023-04-21
23285,西蒙娜：世紀之聲,2023-01-06
24871,我們的最強暑假,2023-07-28
25246,科西嘉的那個夏天 ,2023-09-18
4395,紅圈,2016-05-20
7634,影子軍隊,2023-09-16
25763, 小嫉妒,2023-11-03
7635,沉默之海,2023-09-15
24032,中國女人,2023-12-09
24488,盛開紫羅蘭：西蒙波娃與薇奧麗賴朵絲,2014-07-04
25342,賭徒鮑伯,2023-09-17
19736,廣島之戀,2023-05-29
24485,印度之歌,2023-05-28
24484,莒哈絲最後的情人,2023-05-27
24486,長別離,2023-05-30
26367,也許是因為美的決心,2023-12-10
24483,留愛在蔚藍海岸,2023-05-31
23897,玫瑰母親,2023-04-02
23957,戰爭開打之際,2023-04-01
18751,四百擊,2023-04-16
18814,雙面薇若妮卡 經典數位修復,2024-03-01
18815,紅色情深 經典數位修復,2023-10-14
18848,白色情迷 經典數位修復,2023-10-07
25591,幸福的所在,2023-10-13
23858,駭人骨娃娃,2023-05-26
24498,驅魔13,2023-10-27
25130,24小時賭命倒數,2023-08-25
23754,桃子樹的最後豐收,2023-03-31
26214,轉生幻夢,2023-12-01
16868,高跟鞋 經典數位修復,2020-10-30
26092,與達利有約,2023-12-08
25101,換宿夜驚魂,2023-09-11
26349,荒漠斷背情,2023-12-15
24213,神鬼第六感,2023-05-05
24051,屍智症,2023-04-21
24859,情慾獨角獸,2023-07-14
23560,驚獄77,2023-01-27
23828,幸運狗狗來造訪,2023-07-20
24494,永遠的好麻吉,2023-07-28
26150,屍禁,2023-12-01
24260,鬼噤聲,2023-05-05
24867,神選之地,2023-08-25
23354,片場風暴,2023-01-27
25177,德黑蘭雙面疑雲,2023-09-15
24497,這裡沒有熊,2023-06-03
24515,三張面孔,2023-06-03
24045,萊拉兄弟,2023-05-05
23488,萬惡世代,2023-01-27
23566,長春事件,2023-03-26
24138,烈火焚身,2023-05-19
25168,生命之舞,2023-09-08
23963,絕命控制,2023-04-28
24349,飯捲男孩乖乖睡 ,2023-07-21
23213,演員夢,2023-05-12
24474,沙特與波娃,2023-06-03
26377,童魘,2023-12-08
23352,她和她們的電影課,2023-01-06
24491,御法度,2023-05-30
23742,鈴芽之旅,2023-02-25
24529,名偵探柯南 黑鐵的魚影,2023-07-06
25730,蒼鷺與少年(日文版) ,2023-10-06
23662,「鬼滅之刃」上弦集結，前進刀匠村,2023-02-17
24939,新次元！蠟筆小新電影超能力大決戰～飛吧！手卷壽司～,2023-08-04
24925,電影哆啦A夢：大雄與天空的理想鄉,2023-07-21
23956,鏡之孤城,2023-03-31
24544,BLUE GIANT 藍色巨星,2023-06-02
23537,屁屁偵探 : 天才惡人屁屁亞蒂,2023-01-20
23836,名偵探柯南 灰原哀物語〜黑鐵的神祕列車〜,2023-03-24
16264,阿基拉,2020-06-24
24969,青春豬頭少年不會夢到嬌憐外出妹,2023-08-18
23473,新世紀福音戰士新劇場版：終,2023-02-03
14011,青春豬頭少年不會夢到懷夢美少女,2019-09-27
14811,HELLO WORLD,2019-11-15
26383,青春豬頭少年不會夢到紅書包女孩,2023-12-15
24431,新．假面騎士,2023-05-31
25895,數碼寶貝02 THE BEGINNING,2023-10-24
23783,魔女宅急便(日語版),2023-03-31
23353,巧虎電影　巧虎與塔魯王子,2023-01-13
25400,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY2>,2023-09-22
26122,電影版 勿說是推理,2023-11-10
24914,GRIDMAN UNIVERSE,2023-07-14
25350,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY1>,2023-09-22
24087,電影版 佐佐木與宮野 畢業篇,2023-04-21
25776,劇場版城市獵人：天使之淚,2023-10-06
24781,惡靈古堡：死亡島,2023-06-29
23638,僕愛君愛：致深愛妳的那個我,2023-02-10
23948,美麗的他電影版,2023-04-01
23637,僕愛君愛：致我深愛的每個妳,2023-02-10
8693,坂本龍一：終章,2018-07-13
18297,令人討厭的松子的一生,2021-03-26
24118,我的幸福婚約,2023-05-12
24575,SEE HEAR LOVE 看不見聽不見也愛你,2023-06-25
25324,劇場版 少女☆歌劇 Revue Starlight,2023-09-08
26242,歡迎來到駒田蒸餾所,2023-12-08
24335,超人力霸王德卡 最終章 朝向旅程的彼方‧‧‧,2023-06-10
17242,感官世界,2020-10-30
23923,王立宇宙軍～歐尼亞米斯之翼～：4K數位修復版,2023-04-23
25398,岸邊露伴在羅浮,2023-09-15
25105,忌怪島,2023-08-11
25341,天元突破劇場版 紅蓮螺巖 螺巖篇,2023-10-20
25304,天元突破劇場版 紅蓮螺巖 紅蓮篇,2023-10-13
24096,電影刀劍亂舞-黎明-,2023-04-21
25815,特別篇 吹響吧！上低音號～合奏團競賽篇～,2023-10-20
25029,電影版TOKYO MER：行動急診室,2023-07-28
23935,月之圓缺,2023-04-21
25934,數碼寶貝02 THE BEGINNING_國語版,2023-10-27
24308,金之國水之國,2023-05-12
23663,愛是自私,2023-04-21
23962,假面騎士劇場版 Battle Royale,2023-04-14
25412,麵包超人電影版：樂波莉與暖呼呼禮物,2023-10-06
24372,快一秒的他,2023-05-20
24317,湯道,2023-05-12
24033,百花,2023-04-07
19242,東京復仇者,2021-09-10
25117,來自雪國的遺書,2023-08-18
25245,少女☆歌劇 Revue Starlight RONDO RONDO RONDO,2023-09-15
25267,GHOSTBOOK 妖怪圖鑑,2023-09-01
23341,那個男人,2023-01-10
25761,詭屋,2023-11-03
24089,心之谷,2023-04-25
25072,#人孔,2023-08-04
24835,暗湧情事,2023-07-07
24715,SSSS. GRIDMAN 劇場總集篇,2023-06-21
26313,東尼瀧谷:數位經典版,2023-12-22
21992,航海王劇場版 : 紅髮歌姬,2022-08-19
26454,寬鬆世代又怎樣：INTERNATIONAL,2023-12-22
26478,窗邊的小荳荳,2023-12-19
24341,惠子不能輸,2023-07-21
24212,貞子 DX,2023-06-02
26253,鄰人Ｘ：謎樣的女子,2023-12-08
24913,四月物語：數位修復版,2023-08-16
25320,斷捨離天堂,2023-09-15
24112,指尖上綻放的愛,2023-05-05
24789,SSSS.DYNAZENON 劇場總集篇,2023-06-30
25039,銀河鐵道之父,2023-08-04
8749,幻之光,2018-06-08
26227,東京復仇者2：血腥萬聖節 前篇─命運,2023-11-10
24050,厄林,2023-04-14
26226,東京復仇者2：血腥萬聖節 後篇─決戰,2023-12-08
24086,Fishmans,2023-04-21
23224,舌尖上的禪,2023-01-19
23438,彬與瑛,2023-01-06
23603,追海豚的長崎夏日,2023-02-17
8878,無人知曉的夏日清晨,2018-06-08
24468,名偵探神助理：黃金螺旋之謎,2023-06-02
23700,我們的黎明,2023-02-24
25079,千輝同學未免甜得過火,2023-08-18
25106,電影哆啦A夢 - 大雄的秘密道具博物館,2023-09-28
18637,天外者,2021-05-07
26139,天一亮，就想見到你,2023-11-12
26279,花腐,2023-12-01
8747,下一站，天國,2016-12-15
25317,黑夜遊行,2023-07-21
24972,電影哆啦A夢 - 新‧大雄的宇宙開拓史,2023-09-01
8873,橫山家之味,2018-06-08
26398,銀河鐵道之夜,2023-12-22
24954,假裝沒事,2023-07-28
25078,電影哆啦A夢 - 大雄的人魚大海戰,2023-09-08
25632,名偵探麻里子最悲慘的一天,2023-10-20
25131,善良的牧本先生,2023-09-15
25059,親密（前編）,2023-08-12
25023,電影哆啦A夢：新大雄的大魔境 - 扁扁與5人之探險隊,2023-10-06
26515,坂本龍一：OPUS,2023-12-31
23826,電影版殘念生物事典,2023-03-31
25043,電影哆啦A夢 - 新‧大雄與鐵人兵團,2023-09-15
24728,呼叫愛美子,2023-08-18
25129,觸不到的肌膚,2023-09-28
23492,怪談比留子,2023-03-10
25127,電影哆啦A夢：大雄與奇跡之島,2023-09-22
25062,景深之中,2023-08-11
25071,親密（後編）,2023-08-12
24753,銀平町的電影時光,2023-07-14
24109,離不開你的依賴,2023-04-19
25011,電影哆啦A夢 - 大雄之宇宙英雄記,2023-10-13
24876,謎樣的你,2023-07-28
25041,夏洛克的孩子們,2023-08-04
23145,她喜歡的是,2023-06-21
25243,冰淇淋般的愛戀,2023-09-28
24514,渴水,2023-09-01
25313,明天星期一,2023-10-20
25241,破案天才伽利略：嫌疑犯X的獻身,2008-12-24
23554,天間莊三姊妹,2023-01-31
23602,霍爾的移動城堡,2023-02-01
24834,百合的雨聲,2023-06-16
5513,儀式,2016-12-16
23312,手,2023-02-17
23235,夜鷹的單戀,2023-01-06
24060,這就是我,2023-04-28
24992,超市之女,2023-08-20
25176,破案天才伽利略：真夏方程式,2013-07-05
23123,艾莉絲旅館,2023-03-24
24108,扶桑花女孩之舞,2023-04-28
24993,女稅務員,2023-08-19
23639,愛情失格,2023-02-10
24994,受監護的女人,2023-08-22
23121,唱出戀愛的苦惱,2023-01-06
25099,民暴之女,2023-08-20
26193,託生君系列：很長很長的故事開始的早晨,2023-11-17
24432,愛的密語,2023-05-26
24418,六月之蛇,2023-06-09
26360,馬爾多羅之歌/嘗試對一寸法師進行記述/二頭女-影之映畫/讀書機,2023-12-11
26359,檻囚/蝶服記/迷宮譚/疱瘡譚/橡皮擦,2023-12-08
24991,靜靜的生活,2023-08-21
25100,女稅務員2,2023-08-19
14475,絞死刑,2023-05-28
24755,死亡解剖,2023-08-25
26492,魔法公主,2023-12-30
26545,崖上的波妞,2024-01-05
26364,革命＋1,2023-12-08
24200,鐵男：金屬獸,2023-07-28
26365,簡稱：連續射殺魔,2023-12-08
25244,BE : the ONE,2023-08-25
24996,鴻運女,2023-08-19
24995,大病人,2023-08-21
26363,赤軍殘酷內鬥暗黑史,2023-12-12
23784,人體動物圖鑑：烏龜的殼其實是肋骨,2023-03-17
24310,鐵男II：血肉橫飛,2023-07-28
24480,白晝的惡魔,2023-06-03
24479,日本春歌考,2023-05-31
24482,青春殘酷物語,2023-05-27
24481,太陽的墓場,2023-05-28
26366,赤軍：PFLP世界戰爭宣言,2023-12-09
24478,無理心中日本之夏,2023-05-30
24477,歸來的醉漢,2023-05-28
26352,千年決鬥,2023-12-22
24999,狂琴畸戀,2023-10-27
24754,飛躍吧！金牌英雄,2023-07-15
24094,愛情美樂地,2023-02-17
24088,地中海發燒友,2023-04-21
18107,醉好的時光,2021-03-05
26121,壞教慾女孩,2023-12-22
23535,關於我和鬼變成家人的那件事,2023-02-10
25104,粽邪3 :鬼門開,2023-08-25
24818,請問，還有哪裡需要加強,2023-07-28
25590,周處除三害,2023-10-06
25306,女鬼橋2：怨鬼樓,2023-10-13
23843,做工的人電影版,2023-03-31
25116,我的麻吉4個鬼,2023-08-18
23409,我的婆婆怎麼把ＯＯ搞丟了,2023-01-13
24035,化劫,2023-06-20
24066,速命道,2023-04-27
25994,BIG,2023-12-01
23506,詐團圓,2023-01-20
25586,惡女,2023-10-27
24014,疫起,2023-04-07
24663,查無此心,2023-09-08
14895,悲情城市,1989-10-21
23671,本日公休,2023-02-26
23408,山中森林,2023-01-13
25063,老狐狸,2023-11-24
25149,我最愛的笨男人,2023-09-08
23419,山椒魚來了,2023-02-10
23926,車頂上的玄天上帝,2023-11-11
16901,海霧,2020-09-11
25422,小曉,2023-12-08
25222,他馬克老闆,2023-09-28
26076,赤心巔峰,2023-12-25
24370,南方，寂寞鐵道,2023-06-09
25335,成功補習班,2023-09-22
23831,我和我的賽車老爸,2023-08-09
23961,青春並不溫柔,2023-10-27
24054,不能流淚的悲傷,2023-04-21
23795,守護黑面琵鷺,2023-03-24
24023,消失的紫斑蝶,2023-05-19
25818,撼山河 撼向世界,2023-11-01
23729,九槍,2023-03-14
18550,溟溟,2023-06-16
24239,我的天堂城市,2023-09-15
15447,日子,2023-10-27
25334,邀阿公阿嬤拍B級殭屍片,2023-10-13
25728,少男少女,2023-11-17
24009,油麻菜籽,1984-01-01
24053,空巢,2023-04-21
25103,蘭陵40─演員實驗教室,2023-09-08
23611,機甲英雄 劇場版 我與我等於無限大(國語版),2023-08-04
24257,WOMEN 我們不知道的事,2023-11-10
26220,花若盛開,2023-11-18
25312,愛是一把槍,2023-12-15
21373,夢遊樂園,2023-03-15
23835,炸彈客,2023-04-21
25897,新寶島曼波,2023-10-31
24036,擒慾女王,2023-05-19
24012,麻罪犯,2023-04-28
24011,獸刑,2023-08-04
24013,花開富貴,2023-06-09
24044,X,2023-09-28
24059,人之初性本善,2023-10-06
21839,動物感傷の清晨,2023-10-13
13900,不散（4K修復版）,2023-08-11
25737,穿著旗袍的女孩,2024-09-06
24214,妖怪森林,2024-01-19
23934,壞男孩,2024-01-05
25587,鑽石水族世界,2023-10-21
24752,小子,2024-02-08
12236,彩雲飛,2019-01-19
15876,現場·戰場·夢工場,2020-10-25
22615,春日郊遊/推特事/塑膠情人,2023-04-22
22613,情書/鷺鷥河/二重奏/返來呷飯,2023-04-23
22687,春水奇譚/屍舞/有了？！,2023-04-23
22614,魍神之夜/食夢者/殭屍外公,2023-04-22
26511,我是一片雲〈修復版〉,2023-12-29
12575,風兒踢踏踩,2019-10-19
24277,龍馬精神,2023-05-12
23465,一直一直都很喜歡你,2023-06-30
25213,海的盡頭是草原,2023-09-01
25415,峰爆,2023-09-15
24240,破碎太陽之心,2023-04-29
26428,絕地追擊,2023-12-08
24221,熱帶往事,2023-06-02
24132,古董局中局,2023-06-02
16612,蘇州河,2020-08-28
23886,炎日,2023-05-12
26314,春風勁草,2023-12-29
29157,再見了！茱莉亞,2024-12-13
26856,破墓,2024-03-08
19169,薩滿,2021-08-25
27237,犯罪都市4,2024-04-26
28309,SEVENTEEN TOUR 'FOLLOW' AGAIN TO CINEMAS,2024-08-21
28784,再見，福寶,2024-10-04
27809,亡命機劫,2024-06-21
28112,BLACKPINK WORLD TOUR [BORN PINK] IN CINEMAS,2024-07-31
28010,寂噤計畫,2024-07-17
28349,變身機長,2024-08-23
28533,JUNG KOOK: I AM STILL,2024-09-18
28477,aespa: MY First page,2024-09-06
27053,屍咒,2024-04-03
28164,絕地逃生,2024-08-02
26696,外星+人2：回到未來,2024-02-07
28929,辣手警探2,2024-10-18
27048, SUGA | Agust D TOUR ‘D-DAY’ THE MOVIE,2024-04-10
28479,鬼花園 : 詛咒,2024-09-13
27722,超完美暗殺隊,2024-06-07
29439,聽說,2024-12-06
29715,IVE The 1st World Tour in Cinema,2024-12-27
27606,她死了,2024-05-31
27933,找死凶宅,2024-07-05
29406,"HIGHLIGHT “LIGHTS GO ON, AGAIN” IN CINEMA",2024-11-15
27222,神鬼對決,2024-04-19
29470,心葬,2024-11-22
26661,金派特攻隊,2024-01-26
29501,Baekhyun: Lonsdaleite [dot] in Cinemas,2024-11-29
27236,aespa: WORLD TOUR in Cinemas,2024-04-24
29553,"RM:Right People, Wrong Place",2024-12-05
29630,窺鏡,2024-12-13
26562,鬼媽媽的假期,2024-01-05
28880,JUNG KOOK: I AM STILL THE PARTY EDITION,2024-10-11
29608,NCT DREAM Mystery Lab: DREAM( )SCAPE in Cinemas,2024-12-11
14880,EYES ON ME : THE MOVIE,2020-06-24
29235,在熙的男，朋友,2024-11-08
19640,攔截聲命線,2021-10-08
27534,首爾單身日記,2024-09-20
26786,BTOB,2024-03-08
28506,邪體：鬼拼屠,2024-12-13
27876,60分鐘亡命直播,2024-06-28
26596,露梁：死亡之海,2024-01-12
26776,日日好狗日,2024-02-23
28918,TAEYONG: TY TRACK IN CINEMAS,2024-10-16
28490,警賊黑白衝,2024-09-13
28047,塔羅牌,2024-07-24
29099,非普通家族,2024-11-01
26950,惡獸之戰,2024-03-22
28384,XIA CONCERT MOVIE CHAPTER 1：RECREATION,2024-08-30
28638,當我的指尖觸碰到你的溫度時,2024-10-04
29007,幸福國度,2024-11-08
29249,薩滿新娘,2024-11-15
28760,恐怖日常怪談,2024-12-20
28475,FIGHTING！女孩們,2024-11-22
28086,愛殺特攻隊,2024-10-10
27417,惡鄰羅曼史,2024-05-10
28271,《劇場版 SUPER WINGS：究極加速》,2024-09-27
19243,腦海中的橡皮擦,2021-09-17
26911,下女的誘惑 經典重映,2024-03-15
28270,那年夏天，想見妳,2024-09-27
26509,韓國都市恐怖怪談：詭手,2024-01-05
26806,Strike！娜英,2024-03-29
27763,彼此的日子 In Our Day,2024-07-05
29371,旅人所嚮,2024-12-13
29656,EPIK HIGH 20 THE MOVIE,2024-12-27
26618,美麗的聲音,2024-01-19
29085,皇后復仇中,2024-10-25
27070,超危險警探,2024-04-03
28000,200%小狼人,2024-09-07
26705,失控教室,2024-02-21
27821,56種喝采,2024-07-05
27833,怪奇家族,2024-08-07
25861,野火蔓延時,2023-11-24
26477,戰火下的小狐狸,2024-01-19
26571,金髮毒藥,2024-06-28
28526,飛鳥總動員,2024-10-04
26307,全面監視,2024-05-17
17414,未來的我們,2020-11-27
26427,巴赫曼-沙漠追愛之旅,2024-01-05
27553,維莉狄雅娜,2024-06-02
26956,最後一次的生日派對,2024-03-22
28987,惡夢偵相,2024-10-18
27552,被遺忘的人,2024-05-25
27554,泯滅天使,2024-05-28
28456,薩滿男孩,2024-09-27
27233,如果我可以冬眠,2024-04-26
29617,愛與怒,2024-12-19
26917,盜墓奇美拉,2024-04-19
27360,如果可以再死一次,2024-05-17
27229,少年的漂浪旅程,2024-05-03
28179,我們還有明天,2024-08-30
27511,教宗家的小兒子,2024-07-05
28212,流浪吉普賽,2024-09-13
26619,歡迎光臨黑手黨餐廳,2024-02-02
26730,蓋世怪胎,2024-02-23
26873,盛夏最溫暖的初戀,2024-03-22
27548,不存在的騎士,2024-05-24
26756,鬼影直播,2024-02-23
28674,生活瑣事,2024-10-26
28158, 情慾出走的女人,2024-08-09
28302,流氓驅魔師,2024-09-20
28219,小孩不笨3,2024-09-03
27047,錢不夠用3：全部夠用,2024-04-30
29155,罪惡對決,2024-11-02
29084,這就是聖誕節,2024-12-13
26803,踹你死功夫,2024-05-24
27549,柏格曼的幽靈,2024-05-27
28829,富豪遊戲,2024-11-29
28461,湄公河水鬼,2024-09-06
26817,鬼怨偶,2024-03-01
27768,媽的人生願望,2024-06-21
27030,再愛一次,2024-04-12
27836,鬼厄犬,2024-06-28
29718,鬼妹,2024-12-27
29086,草迷宮恐怖殺人事件,2024-11-01
27989,血色之路,2024-10-01
25081,人類之巔3,2024-07-22
29011,靠近維梅爾,2024-11-08
26543,鬼聲泣,2024-01-08
27654,金孫爆富攻略,2024-06-21
29096,鬼聲泣2,2024-10-31
28569,屍控戰場,2024-09-20
