tw_id,tw_title,tw_first_release_date
28280,跳越時空的愛戀,2024-08-23
27521,屍油降,2024-06-14
27372,鬼妻塚,2024-05-10
26990,鬼面女,2024-03-29
28279,猛鬼大學：邪無止禁,2024-09-06
27784,猛鬼聲泣泣,2024-07-05
29717,死命必達,2024-12-27
29428,鬼碟仙,2024-11-22
26631,邪妓,2024-01-26
28301,哈囉！萌鬼屋,2024-08-30
28647,鬼禁地,2024-10-25
26647,他的最後一個朋友,2024-01-19
29610,404宿靈速速逃,2024-12-13
28269,暹羅詛咒,2024-08-16
27736,分期付款愛上你,2024-06-21
29063,荊棘天堂,2024-11-08
18137,鬼影,2021-02-10
28508,惡業,2024-09-20
27108,屍控大賣場,2024-04-23
28485,可恨的初戀！,2024-09-20
26752,唐人街恰恰,2024-02-23
18053,女畫家與偷畫賊,2021-05-14
28082,荒野心家園,2024-09-13
27645,催眠,2024-08-23
27550,馬奎斯之愛與群魔,2024-05-24
27383,九龍城寨之圍城,2024-05-17
29190,焚城,2024-11-08
29429,破·地獄,2024-11-19
26612,臨時劫案,2024-01-23
29635,誤判,2024-12-27
27822,海關戰線,2024-07-05
27002,但願人長久,2024-03-26
26743,七月返歸,2024-02-07
23519,2046 4K數位修復版,2022-11-14
29012,我談的那場戀愛,2024-11-11
28167,怨泊,2024-08-02
16139,東邪西毒：終極版(數位粵語版),2020-06-19
26919,白晝如焚,2024-04-02
28509,武替道,2024-09-30
17126,幻愛,2020-10-15
19986,濁水漂流,2021-11-19
26567,爆裂點,2024-01-11
26761,飯戲攻心2,2024-02-28
26893,填詞L,2024-03-29
26762,不是你不愛你,2024-03-14
26690,詩,2024-03-22
29466,從今以後,2024-12-06
26614,源生罪,2024-01-26
26764,反貪風暴之加密危機,2024-03-08
18620,春光乍洩  4K數位修復版,2024-01-13
29672,爸爸,2024-12-26
27484,來世還作人,2024-05-24
27506,全個世界都有電話,2024-06-21
18456,父親,2021-04-16
26779,夢想集中營,2024-02-08
27764,逃出狂鯊島,2024-06-14
2858,巴黎，德州,2016-09-02
28176,九命貓的奇幻旅程,2024-08-08
28213,森之聲：猩火燎原,2024-08-11
27512,失速芭蕾,2024-08-05
27446,嗜殺路人甲,2024-05-31
27437,小熊維尼2：噬血維尼,2024-05-17
27820,鳥,2024-07-12
27651,凡尼亞（英國國家劇院現場）,2024-07-16
27813,黑水巷,2024-06-18
26804,老橡樹酒館,2024-03-29
28745,布勒合唱團：直到盡頭 ,2024-10-04
26885,邪厄恩典,2024-04-26
26750,老鬼當家 ,2024-03-29
27841,好人赫德（英國國家劇院現場）,2024-07-11
27998,致英格蘭（英國國家劇院現場）,2024-07-30
28917,布勒合唱團：溫布利球場演唱會,2024-11-01
27951,激情年代（英國國家劇院現場）,2024-07-23
28108,天生女王,2024-08-16
26320,怪胎女孩,2024-01-05
28828,地獄灰姑娘,2024-10-25
29574,Laufey's A Night at the Symphony: Hollywood Bowl,2024-12-06
26932,非關性愛,2024-04-26
27786,忙愛不如盲婚,2024-06-28
17581,平克佛洛伊德：迷牆,2024-12-14
26881,尋找小津,2024-03-11
26882,城市時裝速記,2024-03-15
18040,法蘭克,2021-01-15
27655,腦筋急轉彎2 ,2024-06-13
14082,小丑,2019-10-03
28065,死侍與金鋼狼,2024-07-24
26945,哥吉拉與金剛 : 新帝國,2024-03-27
26768,沙丘：第二部,2024-02-28
27834,神偷奶爸 4,2024-07-03
28977,猛毒最終章：最後一舞,2024-10-23
28195,異形：羅穆路斯,2024-08-14
29376,海洋奇緣2,2024-11-28
27384,猩球崛起：王國誕生,2024-05-08
27947,龍捲風暴,2024-07-17
27607,絕地戰警：生死與共,2024-06-05
28565,小丑：雙重瘋狂 ,2024-10-02
29206,神鬼戰士 2,2024-11-14
26581,蜂刑者,2024-01-12
27481,芙莉歐莎：瘋狂麥斯傳奇篇章,2024-05-22
27870,噤界：入侵日,2024-06-26
28528,荒野機器人,2024-10-10
29401,魔法壞女巫,2024-11-21
26243,可憐的東西,2024-02-08
29094,紅色一號,2024-11-07
29594,獅子王：木法沙,2024-12-19
17104,星際效應,2014-11-07
26968,功夫熊貓 4,2024-03-23
28404,台北追緝令,2024-09-25
26678,機密特務:阿蓋爾,2024-01-31
27163,特技玩家,2024-04-24
28393,變形金剛：源起,2024-09-13
28877,懼裂,2024-10-18
27343,帝國浩劫：美國內戰,2024-04-29
26738,蜘蛛夫人,2024-02-14
26338,飛鴨向前衝,2024-01-27
27490,加菲貓：農場大冒險,2024-06-07
29584,獵人克萊文,2024-12-13
28109,圈套,2024-08-01
28390,陰間大法師 BEETLEJUICE,2024-09-05
27952,長腿,2024-07-12
26759,天眼救援,2024-02-16
28892,微笑 2,2024-10-18
27387,幻幻之交,2024-05-11
29633,音速小子 3,2024-12-27
26940,魔鬼剋星：冰天凍地,2024-03-22
27045,非紳士特攻隊,2024-04-16
26842,極限長征,2024-03-06
27914,邪惡勿語,2024-09-13
29087,隔壁的房間,2024-11-29
26989,天魔：惡之初,2024-04-03
26565,愛愛愛上你,2024-02-02
26959,鬼聖胎,2024-03-22
26926,伏慄熊,2024-03-15
27155,窒命危機,2024-04-12
28198,邊緣禁地,2024-08-09
28403,龍族戰神：重生,2024-08-30
27153,噬血芭蕾,2024-04-19
27625,窺探者,2024-06-06
27877,飛月情海,2024-07-10
29083,劊樂小丑3,2024-10-25
29513,異教詭屋,2024-11-29
29526,魔戒：洛汗人之戰,2024-12-24
28197,到我們為止,2024-08-23
27623,當殺手戀愛時,2024-05-31
28839,鬼袋人,2024-10-10
16078,銀翼殺手最終版,2020-06-12
27173,挑戰者,2024-05-01
28233,求救眨眨眼,2024-08-22
26508,叛諜檔案,2024-01-05
28782,地獄怪客：歪曲人的詛咒,2024-10-04
26716,青春養成記,2023-02-08
28738,千萬別放手,2024-09-27
27810,救援生死線,2024-06-21
29082,艾諾拉,2024-12-06
27114,怒火狂猴,2024-05-31
26775,滯留生,2024-03-01
27447,滅世男孩,2024-05-17
28534,超完美家政婦,2024-09-13
27522,失憶殺神,2024-05-31
28654,孤狼救援,2024-10-18
28919,幕前幕後：范克萊本鋼琴大賽,2024-11-08
26687,佩佩的電影派對（國語版）,2024-02-03
26624,一個人的逃亡,2024-01-19
27172,蜘蛛驚,2024-05-01
28455,羅素克洛之大法師,2024-11-15
26796,雷鬼之父：音樂無國界,2024-03-15
29188,驚爆封鎖線,2024-11-15
28551,逃出搶錢鎮,2024-10-10
17496,愛在黎明破曉時,2020-12-04
17486,愛在日落巴黎時,2020-12-04
26836,天使之心,2024-03-07
27946,不羈騎士,2024-08-02
26625,貓王與我,2024-01-19
28083,熊貓大冒險 ,2024-07-28
26805,師情化慾,2024-03-01
27546,麥可傑克森：未來的未來演唱會電影,2024-06-25
28527,樂一通大戰外星人：粉紅末日,2024-10-19
28827,太陽王與人魚：新帝國,2024-10-09
26958,彼岸的真相,2024-03-29
29166,劊樂小丑2,2024-10-31
28928,超／人：克里斯多夫李維傳奇故事,2024-11-01
27840,白南準：月亮是最古早的電視,2024-10-25
28214,狸太怨,2024-08-16
27001,瓊拜雅：三重人格,2024-04-05
27785,超級殺,2024-06-28
28783,來自地獄的邪靈,2024-11-22
29065,劊樂小丑,2024-10-31
28507,保羅‧賽門：無眠樂章,2024-11-02
28761,霸愛之路,2024-11-08
26554,醉鄉民謠,2024-01-26
26777,紀伯倫哈利勒：先知,2024-04-12
29619,靈魂的重量,2024-12-14
22118,以你的名字呼喚我,2022-10-14
29250,死亡日記,2024-12-29
28626,末世生存者,2024-12-20
28878,全力揮擊,2024-12-06
29525,終極制裁者,2024-11-30
27769,鬼氣球,2024-06-14
28639,靈寓,2024-12-20
26387,我不是教你詐,2024-01-19
27932,末日倒數12小時,2024-08-23
28177,狗狗歌劇院(中配版),2024-08-09
26403,海豚男孩-國語版,2023-12-08
26384,阿爾及爾的末代王后,2023-11-24
26760,鬼燭靈,2024-02-16
27944,農民：愛慾情謎,2024-08-02
26691,上流誘惑,2024-02-16
27046,禁忌之慾,2024-04-12
28669,真愛未了情,2024-10-25
27558,中產階級拘謹的魅力,2024-06-01
28671,熟男不疑惑,2024-10-26
28673,當警探戀愛時,2024-10-27
27555,女僕日記,2024-05-26
27559,自由的幻影,2024-05-30
27556,青樓怨婦,2024-05-26
29620,惡狼年代,2024-12-13
27560,朦朧的慾望,2024-05-26
3955,珍妮德爾曼,2024-12-16
6581,她與他們的愛情,2017-09-08
26430,再見機器人,2024-02-14
26686,墜惡真相,2024-01-27
26656,火上鍋,2024-02-02
27416,瑪麗亞‧蒙特梭利,2024-06-28
29471,艾曼紐1974 4K修復版導演版,2024-11-29
29527,艾曼紐2024,2024-12-13
28069,熱血搜救隊：翻轉世界,2024-08-02
27603,明天我就不幹了！,2024-06-03
26941,瑪格麗特戀習題,2024-04-19
28501,超時空愛殺,2024-09-27
18268,我愛你，你愛她，她愛他,2021-03-12
27964,時髦女子,2024-07-19
27483,宮殿大飯店,2024-06-14
27492,再見哥雅：卡葉爾與布紐爾的最後巡禮 ,2024-05-24
26692,給我個機會,2024-02-23
26967,日安，朵朵,2024-04-19
27643,萬事通大全,2024-06-21
26351,逆轉廢材人生,2024-02-24
29427,絕命樂透彩,2024-11-29
29593,響亮心重奏,2024-12-18
27949,巴黎頌紐約情,2024-09-06
28503,歡迎菜老師,2024-09-20
28310,鄰家密友,2024-10-18
28776,手榴彈‧革命‧還有愛與詩,2024-12-20
26957,愛離巢,2024-04-24
29189,噠噠噠達利,2024-11-15
27463,日落喜劇,2024-05-17
26669,戰地琴人,2024-02-02
26317,魔籽公主,2024-01-05
18898,藍色情挑 經典數位修復,2023-09-30
21399,安達魯之犬,2024-05-29
19204,花神咖啡館,2021-09-10
27156,大發明家,2024-04-30
29484,戰火浮生錄,2024-12-28
29481,男歡女愛,2024-12-21
24254,不思議女人,2024-09-03
14845,妙想天開,2024-01-09
13268,石榴的顏色,2024-12-13
27557,特莉絲坦娜,2024-05-25
27770,承諾大海的老師,2024-06-14
29605,安眠殺機,2024-12-20
18169,我的母親 經典數位修復,2021-02-26
26149,雙眼之間,2024-01-05
29064,地下終劫站,2024-11-29
26794,兩萬種蜜蜂,2024-03-08
16947,悄悄告訴她 經典數位修復,2020-10-30
16808,玩美女人 經典數位修復,2020-10-30
28045,她們的盛夏微愛,2024-07-26
18305,顫抖的慾望 經典數位修復,2021-03-26
16990,破碎的擁抱 經典數位修復,2020-10-30
29563,風流西班牙: 摩洛哥情事,2024-12-06
26731,在路上男情難未了,2024-02-02
12431,馬奎斯如何成為馬奎斯,2024-05-27
27551,布紐爾:超現實電影人,2024-05-24
29093,殺,2024-11-22
29372,你是我眼中的那道光,2024-12-27
29652,模範生禁愛秘密,2024-12-27
27547,鬼舞村：詛咒起源,2024-05-24
27495,鬼咧號,2024-06-07
28653,薇娜：死後七日,2024-09-27
27997,血繼,2024-07-14
27235,全境炸裂,2024-04-26
26431,網紅教慾,2024-01-12
29616,吶喊雷克雅維克,2024-12-18
29238,我最喜歡的蛋糕,2024-11-29
27633,國有器官,2024-08-30
27647,人道主義吸血鬼徵求自願獻身者,2024-07-19
26763,親愛的愛莉絲,2024-03-29
27485,愛情本性論,2024-05-24
27735,紅色房間,2024-06-21
26147,無法融化的祕密,2024-04-12
27891,魔女荷莉,2024-09-20
27158,給我愛過的前任們,2024-04-19
27007,劇場版 排球少年!! 垃圾場的決戰,2024-04-12
27668,名偵探柯南 100萬美元的五稜星,2024-06-28
26572,SPY x FAMILY CODE: White,2024-01-19
28240,電影蠟筆小新：我們的恐龍日記,2024-08-16
28046,驀然回首,2024-07-22
26668,「鬼滅之刃」 絆之奇蹟，邁向柱訓練,2024-02-23
27950,電影哆啦A夢：大雄的地球交響樂,2024-07-12
27959,劇場版 藍色監獄 -EPISODE 凪-,2024-07-12
27054,機動戰士鋼彈 SEED FREEDOM,2024-04-16
26918,特別總集篇 名偵探柯南 vs. 怪盜基德(日語版),2024-03-29
28491,我的英雄學院劇場版：You’re Next,2024-09-20
26666,鬼太郎誕生：咯咯咯之謎,2024-02-01
28478,你的名字。,2024-09-13
15670,我的英雄學院劇場版：英雄新世紀,2020-04-01
29097,劇場版 OVERLORD - 聖王國篇,2024-11-01
26927,GIVEN被贈與的未來劇場版：柊mix,2024-03-23
27600,角落小夥伴電影版：奇幻的玩具工廠,2024-06-29
29645,LAST MILE：全面引爆,2024-12-20
26553,去唱卡拉OK吧！,2024-01-26
28087,劇場版 賽馬娘Pretty Derby：新時代之門,2024-08-02
29592,我獨自升級：二次覺醒,2024-12-11
27965,劇場總集篇 孤獨搖滾！Re:,2024-07-26
27157,貓的報恩(日文版),2024-04-30
28735,劇場總集篇 孤獨搖滾！Re:Re:,2024-10-10
17498,GIVEN~被贈與的未來 劇場版,2020-11-06
28752,刀劍神域劇場版-序列爭戰,2024-11-01
26741,《少女與戰車 最終章》 第４話,2024-02-08
28160,電影版屁屁偵探：再見親愛的夥伴，屁屁啊,2024-08-02
28564,與夢前行  宮﨑駿,2024-10-10
3033,情書,2016-09-09
27667,秒速5公分,2024-07-05
28111,四月，她將到來。,2024-07-26
27734,孤獨搖滾！團結Band LIVE-恆星-,2024-06-15
28838,鋼之鍊金術師BROTHERHOOD 15週年特別版,2024-10-25
28826,銀魂劇場版 2D 一國傾城篇,2024-10-18
26502,光之美少女電影 ALL STARS F,2024-01-19
26630,少女與戰車 劇場版,2024-01-12
28637,成為星星的少女,2024-11-08
26697,超人力霸王布雷薩 THE MOVIE：大怪獸東京決戰,2024-03-30
29009,五等分的新娘*,2024-11-08
26578,劇場版 轉生成女性向遊戲只有毀滅 END 的壞人大小姐,2024-01-25
28777,陰陽師0,2024-10-18
28392,詭異之家,2024-08-30
26552,邪惡根本不存在,2024-01-20
28063,言葉之庭,2024-08-09
27301,完美配對謀殺案,2024-06-14
25991,北極百貨的秋乃小姐,2024-03-14
29564,PTP：永遠不滅,2024-12-18
26778,怪物樵夫,2024-04-11
27938,DDDD惡魔的破壞 前編,2024-07-10
29517,消失的豪門妻,2024-12-06
29643,風都偵探 假面騎士SKULL的肖象,2024-12-13
27501,刀劍亂舞 迴 -虛傳 燃燒的本能寺- 【前篇】,2024-05-19
27958,DDDD惡魔的破壞 後編,2024-07-24
29390,沙奈：詛咒之歌,2024-12-06
28476,我心裡的太陽,2024-09-20
28159,派對咖孔明 Road to Summer Sonia,2024-08-21
19510,心靈遊戲,2021-10-09
28753,藍色時期,2024-10-05
28377,擅長捉弄人的高木同學 電影版,2024-10-04
27812,雲之彼端，約定的地方,2024-06-21
28570,麵包超人電影版：細菌人與繪本的露露,2024-10-04
27648,異國日記,2024-07-03
27666,在大雪封閉的山莊裡,2024-09-27
27375,Silent Love,2024-05-11
28778,黑箱日記,2024-12-13
19094,魔法少女小圓劇場版 [新篇] 叛逆的物語,2021-08-13
28378,刀劍亂舞 迴 -旋傳 親近的侍從們-,2024-08-25
27491,鴉色刑事組電影版,2024-05-17
27159,假面騎士555 20th 復活的天堂,2024-05-25
27379,長夜盡頭的微光,2024-05-04
27811,追逐繁星的孩子,2024-07-26
27641,刀劍亂舞 迴 -虛傳 燃燒的本能寺- 【後篇】,2024-06-02
26579,法庭遊戲,2024-02-26
27014,搬家 4K數位修復版,2024-04-12
26949,孤島診療所2022,2024-04-19
29187,偶像大師 劇場版: 前往光輝的另一端 經典10週年,2024-11-22
29465,美妙寵物 光之美少女電影: 心跳加速♡遊戲世界大冒險！,2024-12-27
29052,雨中的慾情,2024-12-22
27228,假面騎士 THE WINTER MOVIE- 葛查多 & GEATS 最強克米GOTCHA大作戰,2024-05-10
27646,星之聲,2024-06-07
28231,老師的善意謊言,2024-09-13
27523,春畫先生,2024-06-07
29516,赤羽骨子的秘密保鑣,2024-12-08
28493,我的一夜騎士,2024-09-20
26580,愛在閃電下,2023-12-20
27445,波紋,2024-05-30
6308,失樂園,2017-09-08
28356,自白,2024-08-19
28840,銀魂劇場版 2D  荊棘惡童篇,2024-10-10
27665,在那開滿花的山丘，我想見到妳,2024-07-19
27283,魯邦三世 卡里奧斯特羅城 4K數位修復版,2024-05-17
28552,仇雲殺機,2024-11-01
28504,三日月和貓,2024-09-11
27414,BLOODY ESCAPE：地獄的逃走劇,2024-05-17
28894,巡演轉學生,2024-10-25
28484,日本人的養成,2024-10-25
26426,日安，我的母親,2023-12-25
28435,來生再見未名的我們,2024-11-08
28166,不朽之櫻,2024-09-27
26960,冰室蓮司：日本統一 台灣篇,2024-03-29
26388,月,2024-01-05
26448,風之谷,2024-10-19
26648,"Fukuyama Masaharu Live Film Kotodama no Sakiwau Natsu ""Boy Meets The Music"" @Nippon Budokan 2023",2024-02-06
26843,劇場版 森林家族 來自芙蕾雅的禮物 中文版,2024-04-03
28178,最後一擊,2024-08-16
29057,黑之牛,2024-11-08
26682,電影版 X光室的奇蹟,2024-03-08
18764,群青戰記,2021-07-22
29389,福田村事件,2024-11-15
25992,我家的故事,2023-11-03
28655,難言之隱,2024-11-22
29514,八犬傳,2024-12-07
29237,惡靈怪談,2024-11-22
27435,那日清晨真令人感到空虛,2024-05-31
24531,搖滾吧！中二樂團,2024-01-05
28098,不死戀人,2024-07-26
26845,OUT,2024-04-12
26514,紅豬,2024-01-01
26606,情慾的界線,2024-01-26
29653,劇場版「進擊的巨人」完結篇THE LAST ATTACK,2025-01-03
28410,我變笨了，請多多指教：媽媽 歡迎回來,2024-09-20
28099,大室家-親愛的朋友,2024-07-20
28747,空海 【經典數位修復】,2024-11-22
27966,大室家-親愛的姊妹,2024-07-26
28532,從水深0米開始,2024-10-25
26645,鐵道員,2024-02-23
27120,電影版 吹響吧！上低音號～莉茲與青鳥～,2024-04-05
22797,殺人結業弒,2024-12-20
26880,自戀男神,2024-04-12
16958,再見箱舟,2020-09-05
29441,納米比亞沙漠直播中,2024-12-19
29618,東京戰爭戰後秘語,2024-12-14
26617,不完美的愛情革命,2024-02-02
29440,薔薇與武士2：海盜女王的回歸（新感線舞台劇第四季）,2024-12-20
27029,東京公園,2024-04-05
25649,宛如阿修羅,2024-08-31
25444,其後,2024-08-30
25672,家族遊戲,2024-08-31
25650,春天情書,2024-09-01
25445,廚房,2024-08-31
27986,我來買單,2024-09-02
27978,如此這般,2024-08-31
25651,未來的回憶,2024-09-01
27983,我的夏日旅行,2024-09-03
28385,黑暗之家,2024-09-01
26566,細野晴臣：再會美國,2024-01-12
27982,藍色假期,2024-08-30
27500,花芯蕩漾,2024-05-24
27151,偶慾,2024-04-12
27382,慾望的盡頭,2024-05-03
27327,背德迷情,2024-04-26
27028,蜜鑰,2024-03-29
29689,狐晴明九尾狩（新感線舞台劇第四季）,2024-12-28
29621,藥頭悲歌II：血染雙手,2024-12-15
27913,荒蕪之地．應許之心,2024-07-05
27109,蘇維埃巴士站,2024-05-24
26884,自由協議,2024-03-22
27180,短句之國,2024-05-10
27436,托芙的房間,2024-06-14
29328,藥頭悲歌,2024-12-15
29622,藥頭悲歌III：死神上門,2024-12-15
28114,角頭-大橋頭,2024-08-16
26751,青春18×2 通往有你的旅程,2024-03-14
26439,鬼才之道,2024-08-07
26635,還錢,2024-01-27
28090,夏日的檸檬草,2024-08-02
26664,鬼天廈,2024-04-19
28395,乒乓男孩,2024-10-25
24718,破浪男女,2024-06-28
25424,鬼們之蝴蝶大廈,2024-11-01
27925,嘎啦,2024-07-19
23714,八戒,2024-05-31
27723,我想和你在一起,2024-07-05
29111,台灣超人,2024-12-06
26546,莎莉,2024-04-03
27879,愛的噩夢,2024-07-12
27462,愛情城事,2024-08-30
28748,餘燼,2024-11-15
27567,小雁與吳愛麗,2024-10-10
27121,我在這裡等你,2024-05-10
29379,鳳姐,2024-12-06
28636,愛子歸來,2024-11-01
28405,種土,2024-09-20
27100,女兒的女兒,2024-11-22
27644,千禧曼波,2001-11-17
26795,尋找湯德章,2024-03-15
26788,看到靈魂的那隻眼 師公,2024-03-22
25522,春行,2024-11-22
29611,交換禮物,2024-12-25
27175,我父英風,2024-08-02
28830,默殺：無聲之地,2024-10-18
28088,為我辦一場西式的喪禮,2024-10-25
28200,OZONE 青春冒險,2024-08-07
27961,導演你有病,2024-09-06
27017,雪水消融的季節,2024-09-27
27443,阿姨，上學囉！,2024-07-19
27328,夏日的文化洋行,2024-05-14
27340,環南時候,2024-05-31
28097,優雅的相遇,2024-12-13
23377,（真）新的一天,2024-03-22
29502,非想非非想,2024-12-27
29430,故事 開始的地方—希望閱讀,2025-01-03
28311,念念眷村：文學裡的眷村故事,2024-10-10
28363,默視錄,2024-11-15
27660,客人主人,2024-06-19
28070,滿七,2024-08-30
26594,她說,2024-05-24
26872,以愛之茗,2024-05-24
22894,一一,2024-01-01
29573,KANO,2014-02-27
27415,睏寐之際,2024-06-07
16356,恐怖份子,2020-06-24
27992,誰殺了比利比莉,2024-08-23
26479,魅舞,2024-01-19
28611,傷痕-老兵的故事,2024-12-06
23701,明天比昨天長久,2024-01-19
27179,台北十日,2024-09-27
28736,由島至島（上）,2024-11-30
28241,戀戀風塵（數位修復版）,2024-08-17
28890,曦曦,2024-12-27
28242,恐怖份子（數位修復版）,2024-09-14
15719,悲情城市,2024-02-25
26584,一點一滴的死/長夜/一個女人生命中的三小時/山雨欲來,2024-01-20
25679,五福女孩/隔河/再見觸身/泳夜,2024-01-20
25681,注意看，這個女人⋯⋯/如果時間在此刻停下/我可以暫時逃跑一下嗎？,2024-01-21
27873,刺心切骨,2024-12-29
26780,金門,2024-03-08
27203,由島至島,2024-11-30
28780,危機航線,2024-10-09
26560,怒潮,2024-01-05
29598,一部未完成的電影,2024-12-20
26707,莫斯科行動,2024-01-26
27178,熊出沒．伴我“熊芯”,2024-05-07
26650,石門,2024-03-29
27945,前途海量,2024-07-12
26568,消失的她,2024-01-12
26555,拯救嫌疑人,2024-01-26
26871,新封神榜：楊戩,2024-07-26
26742,沉默筆錄,2024-05-17
26939,雞蛋和石頭,2024-03-16
6091,笨鳥,2024-03-15
27234,不丹沒有槍,2024-04-25
28207,十字路口的豬,2024-10-25
27438,遠方 數位修復版,2024-05-24
28411,雪中真相,2024-10-18
29736,真的好想贏1場,2025-01-03
28964,第一聖拳,2025-01-10
29733,你好，愛，再次,2025-01-10
29716,狂人法則,2025-01-06
29714,征服山的少年,2025-01-03
29400,魔法小紅書,2025-01-10
29702,殘夏,2025-01-03
29764,誘見巴黎最後探戈,2025-01-10
29757,鬼診所,2025-01-10
29524,香巴拉,2025-01-10
29669,PUI PUI 天竺鼠車車 電影版 MOLMAX ,2025-01-15
28165,祝你們幸福,2025-01-03
29707,鬼太郎誕生：咯咯咯之謎真生版,2025-01-01
29483,新．里見八犬傳,1986-09-25
29623,我生活的兩個世界,2025-01-10
29763,工作細胞,2025-01-12
29755,劇場版 忍者亂太郎 毒竹忍者隊最強之軍師,2025-01-15
29754,神州無賴街（新感線舞台劇第四季）,2025-01-07
29165,漂亮朋友,2025-01-10
29122,春風沉醉的夜晚,2025-01-10
29767,來福大酒店,2025-01-10
19250,東北虎,2025-01-11
29795,浮城謎事,2025-01-10
8011,輕鬆+愉快,2018-02-02
